utla,year,tb_count
E07000176,2016,3
E07000176,2017,5
E07000176,2018,7
E07000176,2019,2
E07000176,2020,5
E07000176,2021,1
E07000176,2022,5
E07000176,2023,7
E07000176,2024,4
E07000177,2001,2
E07000177,2002,1
E07000177,2003,3
E07000177,2004,10
E07000177,2005,7
E07000177,2006,12
E07000177,2007,25
E07000177,2008,12
E07000177,2009,7
E07000177,2010,14
E07000177,2011,15
E07000177,2012,15
E07000177,2013,17
E07000177,2014,19
E07000177,2015,15
E07000177,2016,8
E07000177,2017,9
E07000177,2018,13
E07000177,2019,10
E07000177,2020,13
E07000177,2021,9
E07000177,2022,16
E07000177,2023,11
E07000177,2024,15
E07000178,2001,17
E07000178,2002,17
E07000178,2003,35
E07000178,2004,42
E07000178,2005,39
E07000178,2006,26
E07000178,2007,41
E07000178,2008,29
E07000178,2009,36
E07000178,2010,30
E07000178,2011,43
E07000178,2012,41
E07000178,2013,34
E07000178,2014,34
E07000178,2015,25
E07000178,2016,24
E07000178,2017,20
E07000178,2018,22
E07000178,2019,27
E07000178,2020,19
E07000178,2021,32
E07000178,2022,25
E07000178,2023,28
E07000178,2024,23
E07000179,2001,8
E07000179,2002,4
E07000179,2003,2
E07000179,2004,3
E07000179,2005,5
E07000179,2006,4
E07000179,2007,4
E07000179,2008,4
E07000179,2009,7
E07000179,2010,4
E07000179,2011,4
E07000179,2012,4
E07000179,2013,4
E07000179,2014,8
E07000179,2015,2
E07000179,2016,1
E07000179,2017,4
E07000179,2018,3
E07000179,2019,2
E07000179,2020,2
E07000179,2021,3
E07000179,2022,7
E07000179,2023,9
E07000179,2024,6
E07000180,2001,4
E07000180,2002,2
E07000180,2003,1
E07000180,2004,7
E07000180,2005,7
E07000180,2006,7
E07000180,2007,4
E07000180,2008,5
E07000180,2009,5
E07000180,2010,8
E07000180,2011,6
E07000180,2012,8
E07000180,2013,4
E07000180,2014,5
E07000180,2015,5
E07000180,2016,2
E07000180,2017,3
E07000180,2018,2
E07000180,2019,5
E07000180,2020,7
E07000180,2021,7
E07000180,2022,4
E07000180,2023,5
E07000180,2024,6
E07000181,2001,2
E07000181,2002,2
E07000181,2003,2
E07000181,2004,1
E07000181,2005,3
E07000181,2006,2
E07000181,2007,2
E07000181,2008,3
E07000181,2009,1
E07000181,2010,4
E07000181,2011,3
E07000181,2012,3
E07000181,2013,5
E07000181,2014,8
E07000181,2015,3
E07000181,2016,3
E07000181,2017,4
E07000181,2018,0
E07000181,2019,4
E07000181,2020,0
E07000181,2021,2
E07000181,2022,2
E07000181,2023,3
E07000181,2024,3
E07000192,2001,0
E07000192,2002,0
E07000192,2003,2
E07000192,2004,0
E07000192,2005,1
E07000192,2006,1
E07000192,2007,0
E07000192,2008,0
E07000192,2009,1
E07000192,2010,1
E07000192,2011,0
E07000192,2012,4
E07000192,2013,0
E07000192,2014,1
E07000192,2015,0
E07000192,2016,3
E07000192,2017,4
E07000192,2018,4
E07000192,2019,2
E07000192,2020,2
E07000192,2021,1
E07000192,2022,0
E07000192,2023,3
E07000192,2024,2
E07000193,2001,2
E07000193,2002,4
E07000193,2003,4
E07000193,2004,10
E07000193,2005,10
E07000193,2006,5
E07000193,2007,3
E07000193,2008,14
E07000193,2009,16
E07000193,2010,23
E07000193,2011,9
E07000193,2012,16
E07000193,2013,13
E07000193,2014,7
E07000193,2015,9
E07000193,2016,8
E07000193,2017,6
E07000193,2018,5
E07000193,2019,5
E07000193,2020,11
E07000193,2021,11
E07000193,2022,9
E07000193,2023,8
E07000193,2024,7
E07000194,2001,2
E07000194,2002,1
E07000194,2003,2
E07000194,2004,2
E07000194,2005,5
E07000194,2006,3
E07000194,2007,3
E07000194,2008,3
E07000194,2009,3
E07000194,2010,4
E07000194,2011,0
E07000194,2012,3
E07000194,2013,1
E07000194,2014,2
E07000194,2015,9
E07000194,2016,3
E07000194,2017,0
E07000194,2018,0
E07000194,2019,1
E07000194,2020,2
E07000194,2021,1
E07000194,2022,3
E07000194,2023,0
E07000194,2024,1
E07000195,2001,7
E07000195,2002,4
E07000195,2003,5
E07000195,2004,7
E07000195,2005,1
E07000195,2006,5
E07000195,2007,5
E07000195,2008,6
E07000195,2009,3
E07000195,2010,5
E07000195,2011,7
E07000195,2012,3
E07000195,2013,6
E07000195,2014,5
E07000195,2015,5
E07000195,2016,10
E07000195,2017,3
E07000195,2018,11
E07000195,2019,6
E07000195,2020,2
E07000195,2021,2
E07000195,2022,8
E07000195,2023,6
E07000195,2024,11
E07000196,2001,3
E07000196,2002,2
E07000196,2003,7
E07000196,2004,5
E07000196,2005,1
E07000196,2006,5
E07000196,2007,1
E07000196,2008,0
E07000196,2009,5
E07000196,2010,3
E07000196,2011,1
E07000196,2012,3
E07000196,2013,0
E07000196,2014,1
E07000196,2015,8
E07000196,2016,1
E07000196,2017,7
E07000196,2018,2
E07000196,2019,3
E07000196,2020,4
E07000196,2021,2
E07000196,2022,1
E07000196,2023,4
E07000196,2024,3
E07000197,2001,0
E07000197,2002,0
E07000197,2003,4
E07000197,2004,1
E07000197,2005,3
E07000197,2006,1
E07000197,2007,3
E07000197,2008,6
E07000197,2009,7
E07000197,2010,4
E07000197,2011,10
E07000197,2012,2
E07000197,2013,14
E07000197,2014,6
E07000197,2015,8
E07000197,2016,6
E07000197,2017,6
E07000197,2018,4
E07000197,2019,12
E07000197,2020,3
E07000197,2021,3
E07000197,2022,5
E07000197,2023,11
E07000197,2024,11
E07000198,2001,5
E07000198,2002,3
E07000198,2003,3
E07000198,2004,1
E07000198,2005,2
E07000198,2006,4
E07000198,2007,2
E07000198,2008,1
E07000198,2009,3
E07000198,2010,0
E07000198,2011,1
E07000198,2012,3
E07000198,2013,4
E07000198,2014,4
E07000198,2015,2
E07000198,2016,2
E07000198,2017,2
E07000198,2018,0
E07000198,2019,6
E07000198,2020,3
E07000198,2021,1
E07000198,2022,4
E07000198,2023,3
E07000198,2024,3
E07000199,2001,2
E07000199,2002,1
E07000199,2003,2
E07000199,2004,0
E07000199,2005,0
E07000199,2006,1
E07000199,2007,2
E07000199,2008,1
E07000199,2009,3
E07000199,2010,5
E07000199,2011,2
E07000199,2012,1
E07000199,2013,0
E07000199,2014,0
E07000199,2015,2
E07000199,2016,2
E07000199,2017,3
E07000199,2018,2
E07000199,2019,6
E07000199,2020,2
E07000199,2021,7
E07000199,2022,6
E07000199,2023,1
E07000199,2024,2
E07000200,2001,2
E07000200,2002,0
E07000200,2003,1
E07000200,2004,3
E07000200,2005,1
E07000200,2006,0
E07000200,2007,0
E07000200,2008,3
E07000200,2009,2
E07000200,2010,3
E07000200,2011,2
E07000200,2012,1
E07000200,2013,1
E07000200,2014,2
E07000200,2015,2
E07000200,2016,3
E07000200,2017,2
E07000200,2018,0
E07000200,2019,1
E07000200,2020,3
E07000200,2021,1
E07000200,2022,2
E07000200,2023,4
E07000200,2024,3
E07000202,2001,4
E07000202,2002,15
E07000202,2003,5
E07000202,2004,12
E07000202,2005,6
E07000202,2006,3
E07000202,2007,12
E07000202,2008,9
E07000202,2009,15
E07000202,2010,12
E07000202,2011,7
E07000202,2012,7
E07000202,2013,5
E07000202,2014,11
E07000202,2015,10
E07000202,2016,10
E07000202,2017,3
E07000202,2018,9
E07000202,2019,10
E07000202,2020,5
E07000202,2021,8
E07000202,2022,9
E07000202,2023,8
E07000202,2024,10
E07000203,2001,1
E07000203,2002,2
E07000203,2003,1
E07000203,2004,1
E07000203,2005,3
E07000203,2006,0
E07000203,2007,3
E07000203,2008,1
E07000203,2009,1
E07000203,2010,1
E07000203,2011,3
E07000203,2012,2
E07000203,2013,1
E07000203,2014,3
E07000203,2015,3
E07000203,2016,3
E07000203,2017,0
E07000203,2018,1
E07000203,2019,0
E07000203,2020,0
E07000203,2021,0
E07000203,2022,1
E07000203,2023,3
E07000203,2024,2
E07000207,2001,5
E07000207,2002,1
E07000207,2003,8
E07000207,2004,6
E07000207,2005,3
E07000207,2006,11
E07000207,2007,4
E07000207,2008,6
E07000207,2009,11
E07000207,2010,9
E07000207,2011,7
E07000207,2012,6
E07000207,2013,3
E07000207,2014,6
E07000207,2015,6
E07000207,2016,5
E07000207,2017,2
E07000207,2018,5
E07000207,2019,6
E07000207,2020,3
E07000207,2021,8
E07000207,2022,6
E07000207,2023,6
E07000207,2024,6
E07000208,2001,7
E07000208,2002,0
E07000208,2003,4
E07000208,2004,5
E07000208,2005,4
E07000208,2006,6
E07000208,2007,6
E07000208,2008,7
E07000208,2009,1
E07000208,2010,8
E07000208,2011,11
E07000208,2012,10
E07000208,2013,6
E07000208,2014,6
E07000208,2015,7
E07000208,2016,6
E07000208,2017,6
E07000208,2018,5
E07000208,2019,4
E07000208,2020,2
E07000208,2021,3
E07000208,2022,4
E07000208,2023,2
E07000208,2024,6
E07000209,2001,2
E07000209,2002,6
E07000209,2003,7
E07000209,2004,7
E07000209,2005,2
E07000209,2006,4
E07000209,2007,9
E07000209,2008,6
E07000209,2009,7
E07000209,2010,8
E07000209,2011,13
E07000209,2012,8
E07000209,2013,3
E07000209,2014,7
E07000209,2015,10
E07000209,2016,5
E07000209,2017,5
E07000209,2018,4
E07000209,2019,9
E07000209,2020,6
E07000209,2021,4
E07000209,2022,5
E07000209,2023,4
E07000209,2024,12
E07000210,2001,0
E07000210,2002,1
E07000210,2003,4
E07000210,2004,2
E07000210,2005,1
E07000210,2006,4
E07000210,2007,4
E07000210,2008,4
E07000210,2009,4
E07000210,2010,3
E07000210,2011,1
E07000210,2012,3
E07000210,2013,2
E07000210,2014,1
E07000210,2015,1
E07000210,2016,4
E07000210,2017,1
E07000210,2018,3
E07000210,2019,1
E07000210,2020,0
E07000210,2021,1
E07000210,2022,2
E07000210,2023,5
E07000210,2024,2
E07000211,2001,4
E07000211,2002,3
E07000211,2003,6
E07000211,2004,6
E07000211,2005,7
E07000211,2006,7
E07000211,2007,8
E07000211,2008,9
E07000211,2009,12
E07000211,2010,12
E07000211,2011,8
E07000211,2012,22
E07000211,2013,13
E07000211,2014,16
E07000211,2015,9
E07000211,2016,9
E07000211,2017,5
E07000211,2018,7
E07000211,2019,7
E07000211,2020,10
E07000211,2021,14
E07000211,2022,10
E07000211,2023,8
E07000211,2024,10
E07000212,2001,1
E07000212,2002,4
E07000212,2003,3
E07000212,2004,3
E07000212,2005,6
E07000212,2006,4
E07000212,2007,4
E07000212,2008,8
E07000212,2009,7
E07000212,2010,3
E07000212,2011,8
E07000212,2012,6
E07000212,2013,4
E07000212,2014,9
E07000212,2015,3
E07000212,2016,5
E07000212,2017,5
E07000212,2018,2
E07000212,2019,3
E07000212,2020,3
E07000212,2021,3
E07000212,2022,3
E07000212,2023,4
E07000212,2024,2
E07000213,2001,3
E07000213,2002,4
E07000213,2003,9
E07000213,2004,5
E07000213,2005,12
E07000213,2006,10
E07000213,2007,7
E07000213,2008,3
E07000213,2009,15
E07000213,2010,10
E07000213,2011,11
E07000213,2012,8
E07000213,2013,6
E07000213,2014,7
E07000213,2015,11
E07000213,2016,6
E07000213,2017,9
E07000213,2018,3
E07000213,2019,6
E07000213,2020,5
E07000213,2021,8
E07000213,2022,7
E07000213,2023,12
E07000213,2024,12
E07000214,2001,0
E07000214,2002,1
E07000214,2003,5
E07000214,2004,6
E07000214,2005,5
E07000214,2006,12
E07000214,2007,5
E07000214,2008,8
E07000214,2009,6
E07000214,2010,8
E07000214,2011,6
E07000214,2012,5
E07000214,2013,4
E07000214,2014,6
E07000214,2015,7
E07000214,2016,3
E07000214,2017,5
E07000214,2018,2
E07000214,2019,5
E07000214,2020,2
E07000214,2021,6
E07000214,2022,9
E07000214,2023,3
E07000214,2024,2
E07000215,2001,0
E07000215,2002,0
E07000215,2003,4
E07000215,2004,4
E07000215,2005,4
E07000215,2006,1
E07000215,2007,0
E07000215,2008,3
E07000215,2009,2
E07000215,2010,4
E07000215,2011,1
E07000215,2012,2
E07000215,2013,0
E07000215,2014,2
E07000215,2015,3
E07000215,2016,2
E07000215,2017,5
E07000215,2018,2
E07000215,2019,2
E07000215,2020,2
E07000215,2021,5
E07000215,2022,3
E07000215,2023,2
E07000215,2024,0
E07000216,2001,2
E07000216,2002,3
E07000216,2003,4
E07000216,2004,6
E07000216,2005,5
E07000216,2006,4
E07000216,2007,4
E07000216,2008,1
E07000216,2009,3
E07000216,2010,2
E07000216,2011,10
E07000216,2012,11
E07000216,2013,0
E07000216,2014,3
E07000216,2015,3
E07000216,2016,6
E07000216,2017,6
E07000216,2018,3
E07000216,2019,0
E07000216,2020,5
E07000216,2021,2
E07000216,2022,4
E07000216,2023,3
E07000216,2024,4
E07000217,2001,7
E07000217,2002,5
E07000217,2003,6
E07000217,2004,12
E07000217,2005,15
E07000217,2006,15
E07000217,2007,6
E07000217,2008,17
E07000217,2009,20
E07000217,2010,19
E07000217,2011,24
E07000217,2012,17
E07000217,2013,16
E07000217,2014,14
E07000217,2015,8
E07000217,2016,11
E07000217,2017,12
E07000217,2018,7
E07000217,2019,4
E07000217,2020,7
E07000217,2021,11
E07000217,2022,4
E07000217,2023,8
E07000217,2024,6
E07000218,2001,4
E07000218,2002,1
E07000218,2003,1
E07000218,2004,2
E07000218,2005,5
E07000218,2006,1
E07000218,2007,4
E07000218,2008,4
E07000218,2009,2
E07000218,2010,5
E07000218,2011,6
E07000218,2012,3
E07000218,2013,1
E07000218,2014,4
E07000218,2015,0
E07000218,2016,1
E07000218,2017,3
E07000218,2018,1
E07000218,2019,0
E07000218,2020,3
E07000218,2021,1
E07000218,2022,0
E07000218,2023,1
E07000218,2024,4
E07000219,2001,13
E07000219,2002,13
E07000219,2003,6
E07000219,2004,12
E07000219,2005,16
E07000219,2006,7
E07000219,2007,9
E07000219,2008,16
E07000219,2009,12
E07000219,2010,12
E07000219,2011,13
E07000219,2012,16
E07000219,2013,20
E07000219,2014,21
E07000219,2015,6
E07000219,2016,8
E07000219,2017,11
E07000219,2018,11
E07000219,2019,10
E07000219,2020,13
E07000219,2021,9
E07000219,2022,7
E07000219,2023,13
E07000219,2024,7
E07000220,2001,10
E07000220,2002,14
E07000220,2003,8
E07000220,2004,11
E07000220,2005,4
E07000220,2006,8
E07000220,2007,15
E07000220,2008,23
E07000220,2009,17
E07000220,2010,12
E07000220,2011,7
E07000220,2012,14
E07000220,2013,12
E07000220,2014,9
E07000220,2015,9
E07000220,2016,6
E07000220,2017,8
E07000220,2018,4
E07000220,2019,7
E07000220,2020,8
E07000220,2021,6
E07000220,2022,4
E07000220,2023,8
E07000220,2024,4
E07000221,2001,1
E07000221,2002,3
E07000221,2003,7
E07000221,2004,7
E07000221,2005,3
E07000221,2006,3
E07000221,2007,4
E07000221,2008,3
E07000221,2009,5
E07000221,2010,3
E07000221,2011,7
E07000221,2012,6
E07000221,2013,3
E07000221,2014,3
E07000221,2015,2
E07000221,2016,2
E07000221,2017,7
E07000221,2018,2
E07000221,2019,2
E07000221,2020,2
E07000221,2021,4
E07000221,2022,4
E07000221,2023,5
E07000221,2024,1
E07000222,2001,4
E07000222,2002,9
E07000222,2003,11
E07000222,2004,13
E07000222,2005,13
E07000222,2006,9
E07000222,2007,15
E07000222,2008,13
E07000222,2009,13
E07000222,2010,16
E07000222,2011,12
E07000222,2012,14
E07000222,2013,8
E07000222,2014,17
E07000222,2015,8
E07000222,2016,11
E07000222,2017,12
E07000222,2018,4
E07000222,2019,2
E07000222,2020,14
E07000222,2021,4
E07000222,2022,3
E07000222,2023,5
E07000222,2024,9
E07000223,2001,3
E07000223,2002,2
E07000223,2003,6
E07000223,2004,1
E07000223,2005,0
E07000223,2006,0
E07000223,2007,1
E07000223,2008,2
E07000223,2009,5
E07000223,2010,2
E07000223,2011,2
E07000223,2012,3
E07000223,2013,2
E07000223,2014,0
E07000223,2015,0
E07000223,2016,0
E07000223,2017,4
E07000223,2018,3
E07000223,2019,1
E07000223,2020,1
E07000223,2021,0
E07000223,2022,1
E07000223,2023,0
E07000223,2024,3
E07000224,2001,1
E07000224,2002,6
E07000224,2003,4
E07000224,2004,5
E07000224,2005,6
E07000224,2006,11
E07000224,2007,4
E07000224,2008,2
E07000224,2009,4
E07000224,2010,7
E07000224,2011,8
E07000224,2012,5
E07000224,2013,10
E07000224,2014,7
E07000224,2015,7
E07000224,2016,4
E07000224,2017,3
E07000224,2018,5
E07000224,2019,3
E07000224,2020,1
E07000224,2021,5
E07000224,2022,1
E07000224,2023,3
E07000224,2024,5
E07000225,2001,0
E07000225,2002,1
E07000225,2003,0
E07000225,2004,4
E07000225,2005,5
E07000225,2006,11
E07000225,2007,3
E07000225,2008,3
E07000225,2009,3
E07000225,2010,9
E07000225,2011,4
E07000225,2012,6
E07000225,2013,0
E07000225,2014,8
E07000225,2015,4
E07000225,2016,3
E07000225,2017,2
E07000225,2018,1
E07000225,2019,5
E07000225,2020,1
E07000225,2021,5
E07000225,2022,1
E07000225,2023,1
E07000225,2024,4
E07000226,2001,26
E07000226,2002,23
E07000226,2003,13
E07000226,2004,23
E07000226,2005,20
E07000226,2006,25
E07000226,2007,22
E07000226,2008,17
E07000226,2009,15
E07000226,2010,21
E07000226,2011,29
E07000226,2012,16
E07000226,2013,32
E07000226,2014,16
E07000226,2015,15
E07000226,2016,23
E07000226,2017,14
E07000226,2018,10
E07000226,2019,15
E07000226,2020,15
E07000226,2021,15
E07000226,2022,26
E07000226,2023,18
E07000226,2024,25
E07000227,2001,1
E07000227,2002,1
E07000227,2003,7
E07000227,2004,3
E07000227,2005,2
E07000227,2006,3
E07000227,2007,8
E07000227,2008,4
E07000227,2009,1
E07000227,2010,1
E07000227,2011,5
E07000227,2012,4
E07000227,2013,7
E07000227,2014,3
E07000227,2015,2
E07000227,2016,3
E07000227,2017,3
E07000227,2018,3
E07000227,2019,2
E07000227,2020,5
E07000227,2021,3
E07000227,2022,2
E07000227,2023,1
E07000227,2024,5
E07000228,2001,3
E07000228,2002,5
E07000228,2003,5
E07000228,2004,6
E07000228,2005,4
E07000228,2006,7
E07000228,2007,10
E07000228,2008,4
E07000228,2009,9
E07000228,2010,6
E07000228,2011,19
E07000228,2012,4
E07000228,2013,9
E07000228,2014,4
E07000228,2015,5
E07000228,2016,3
E07000228,2017,4
E07000228,2018,3
E07000228,2019,2
E07000228,2020,4
E07000228,2021,4
E07000228,2022,3
E07000228,2023,9
E07000228,2024,5
E07000229,2001,0
E07000229,2002,1
E07000229,2003,9
E07000229,2004,10
E07000229,2005,1
E07000229,2006,6
E07000229,2007,10
E07000229,2008,6
E07000229,2009,12
E07000229,2010,5
E07000229,2011,10
E07000229,2012,8
E07000229,2013,6
E07000229,2014,3
E07000229,2015,5
E07000229,2016,6
E07000229,2017,3
E07000229,2018,5
E07000229,2019,5
E07000229,2020,4
E07000229,2021,7
E07000229,2022,3
E07000229,2023,3
E07000229,2024,2
E07000234,2001,2
E07000234,2002,1
E07000234,2003,1
E07000234,2004,3
E07000234,2005,4
E07000234,2006,3
E07000234,2007,0
E07000234,2008,2
E07000234,2009,0
E07000234,2010,1
E07000234,2011,0
E07000234,2012,2
E07000234,2013,0
E07000234,2014,3
E07000234,2015,3
E07000234,2016,3
E07000234,2017,2
E07000234,2018,10
E07000234,2019,2
E07000234,2020,2
E07000234,2021,3
E07000234,2022,0
E07000234,2023,5
E07000234,2024,3
E07000235,2001,0
E07000235,2002,0
E07000235,2003,1
E07000235,2004,2
E07000235,2005,3
E07000235,2006,3
E07000235,2007,1
E07000235,2008,0
E07000235,2009,5
E07000235,2010,3
E07000235,2011,2
E07000235,2012,1
E07000235,2013,3
E07000235,2014,1
E07000235,2015,1
E07000235,2016,3
E07000235,2017,1
E07000235,2018,1
E07000235,2019,1
E07000235,2020,2
E07000235,2021,2
E07000235,2022,1
E07000235,2023,1
E07000235,2024,3
E07000236,2001,5
E07000236,2002,2
E07000236,2003,2
E07000236,2004,10
E07000236,2005,9
E07000236,2006,4
E07000236,2007,3
E07000236,2008,4
E07000236,2009,3
E07000236,2010,4
E07000236,2011,6
E07000236,2012,27
E07000236,2013,14
E07000236,2014,7
E07000236,2015,2
E07000236,2016,8
E07000236,2017,2
E07000236,2018,3
E07000236,2019,3
E07000236,2020,1
E07000236,2021,5
E07000236,2022,1
E07000236,2023,4
E07000236,2024,11
E07000237,2001,6
E07000237,2002,5
E07000237,2003,6
E07000237,2004,7
E07000237,2005,10
E07000237,2006,4
E07000237,2007,4
E07000237,2008,5
E07000237,2009,9
E07000237,2010,5
E07000237,2011,5
E07000237,2012,7
E07000237,2013,8
E07000237,2014,6
E07000237,2015,8
E07000237,2016,3
E07000237,2017,2
E07000237,2018,7
E07000237,2019,2
E07000237,2020,6
E07000237,2021,3
E07000237,2022,5
E07000237,2023,6
E07000237,2024,8
E07000238,2001,1
E07000238,2002,4
E07000238,2003,1
E07000238,2004,0
E07000238,2005,2
E07000238,2006,1
E07000238,2007,1
E07000238,2008,2
E07000238,2009,2
E07000238,2010,5
E07000238,2011,6
E07000238,2012,2
E07000238,2013,8
E07000238,2014,2
E07000238,2015,5
E07000238,2016,1
E07000238,2017,7
E07000238,2018,6
E07000238,2019,2
E07000238,2020,4
E07000238,2021,1
E07000238,2022,2
E07000238,2023,1
E07000238,2024,0
E07000239,2001,1
E07000239,2002,6
E07000239,2003,1
E07000239,2004,4
E07000239,2005,2
E07000239,2006,1
E07000239,2007,1
E07000239,2008,8
E07000239,2009,2
E07000239,2010,1
E07000239,2011,2
E07000239,2012,0
E07000239,2013,2
E07000239,2014,4
E07000239,2015,1
E07000239,2016,1
E07000239,2017,2
E07000239,2018,0
E07000239,2019,2
E07000239,2020,0
E07000239,2021,1
E07000239,2022,6
E07000239,2023,2
E07000239,2024,4
E07000240,2001,2
E07000240,2002,7
E07000240,2003,2
E07000240,2004,12
E07000240,2005,11
E07000240,2006,10
E07000240,2007,3
E07000240,2008,7
E07000240,2009,7
E07000240,2010,16
E07000240,2011,7
E07000240,2012,8
E07000240,2013,7
E07000240,2014,8
E07000240,2015,5
E07000240,2016,8
E07000240,2017,6
E07000240,2018,6
E07000240,2019,7
E07000240,2020,10
E07000240,2021,7
E07000240,2022,0
E07000240,2023,3
E07000240,2024,4
E07000241,2001,2
E07000241,2002,0
E07000241,2003,1
E07000241,2004,6
E07000241,2005,7
E07000241,2006,5
E07000241,2007,5
E07000241,2008,17
E07000241,2009,16
E07000241,2010,7
E07000241,2011,24
E07000241,2012,9
E07000241,2013,6
E07000241,2014,10
E07000241,2015,10
E07000241,2016,14
E07000241,2017,6
E07000241,2018,6
E07000241,2019,6
E07000241,2020,9
E07000241,2021,6
E07000241,2022,12
E07000241,2023,14
E07000241,2024,12
E07000242,2001,4
E07000242,2002,3
E07000242,2003,0
E07000242,2004,5
E07000242,2005,4
E07000242,2006,5
E07000242,2007,2
E07000242,2008,1
E07000242,2009,2
E07000242,2010,3
E07000242,2011,6
E07000242,2012,3
E07000242,2013,2
E07000242,2014,5
E07000242,2015,7
E07000242,2016,7
E07000242,2017,5
E07000242,2018,5
E07000242,2019,1
E07000242,2020,3
E07000242,2021,1
E07000242,2022,4
E07000242,2023,3
E07000242,2024,2
E07000243,2001,5
E07000243,2002,2
E07000243,2003,6
E07000243,2004,6
E07000243,2005,15
E07000243,2006,15
E07000243,2007,3
E07000243,2008,15
E07000243,2009,8
E07000243,2010,12
E07000243,2011,11
E07000243,2012,4
E07000243,2013,9
E07000243,2014,9
E07000243,2015,8
E07000243,2016,6
E07000243,2017,7
E07000243,2018,10
E07000243,2019,1
E07000243,2020,8
E07000243,2021,7
E07000243,2022,6
E07000243,2023,5
E07000243,2024,6
E07000244,2001,11
E07000244,2002,0
E07000244,2003,10
E07000244,2004,8
E07000244,2005,11
E07000244,2006,5
E07000244,2007,8
E07000244,2008,19
E07000244,2009,13
E07000244,2010,8
E07000244,2011,11
E07000244,2012,13
E07000244,2013,7
E07000244,2014,7
E07000244,2015,7
E07000244,2016,5
E07000244,2017,9
E07000244,2018,5
E07000244,2019,4
E07000244,2020,11
E07000244,2021,5
E07000244,2022,12
E07000244,2023,13
E07000244,2024,10
E07000245,2001,2
E07000245,2002,2
E07000245,2003,2
E07000245,2004,5
E07000245,2005,10
E07000245,2006,6
E07000245,2007,10
E07000245,2008,7
E07000245,2009,13
E07000245,2010,7
E07000245,2011,6
E07000245,2012,10
E07000245,2013,11
E07000245,2014,9
E07000245,2015,6
E07000245,2016,9
E07000245,2017,5
E07000245,2018,5
E07000245,2019,6
E07000245,2020,7
E07000245,2021,5
E07000245,2022,6
E07000245,2023,5
E07000245,2024,6
E08000001,2001,67
E08000001,2002,59
E08000001,2003,53
E08000001,2004,45
E08000001,2005,68
E08000001,2006,72
E08000001,2007,62
E08000001,2008,63
E08000001,2009,75
E08000001,2010,66
E08000001,2011,61
E08000001,2012,47
E08000001,2013,58
E08000001,2014,56
E08000001,2015,43
E08000001,2016,50
E08000001,2017,44
E08000001,2018,34
E08000001,2019,30
E08000001,2020,39
E08000001,2021,36
E08000001,2022,50
E08000001,2023,44
E08000001,2024,61
E08000002,2001,15
E08000002,2002,6
E08000002,2003,22
E08000002,2004,10
E08000002,2005,8
E08000002,2006,5
E08000002,2007,11
E08000002,2008,8
E08000002,2009,24
E08000002,2010,14
E08000002,2011,21
E08000002,2012,23
E08000002,2013,16
E08000002,2014,25
E08000002,2015,17
E08000002,2016,11
E08000002,2017,19
E08000002,2018,13
E08000002,2019,18
E08000002,2020,13
E08000002,2021,9
E08000002,2022,11
E08000002,2023,15
E08000002,2024,13
E08000003,2001,134
E08000003,2002,139
E08000003,2003,117
E08000003,2004,156
E08000003,2005,146
E08000003,2006,161
E08000003,2007,175
E08000003,2008,171
E08000003,2009,203
E08000003,2010,198
E08000003,2011,220
E08000003,2012,181
E08000003,2013,166
E08000003,2014,135
E08000003,2015,122
E08000003,2016,135
E08000003,2017,121
E08000003,2018,88
E08000003,2019,130
E08000003,2020,104
E08000003,2021,114
E08000003,2022,119
E08000003,2023,154
E08000003,2024,168
E08000004,2001,48
E08000004,2002,38
E08000004,2003,38
E08000004,2004,37
E08000004,2005,45
E08000004,2006,44
E08000004,2007,41
E08000004,2008,46
E08000004,2009,36
E08000004,2010,52
E08000004,2011,46
E08000004,2012,50
E08000004,2013,43
E08000004,2014,53
E08000004,2015,54
E08000004,2016,40
E08000004,2017,36
E08000004,2018,34
E08000004,2019,48
E08000004,2020,37
E08000004,2021,35
E08000004,2022,32
E08000004,2023,41
E08000004,2024,38
E08000005,2001,14
E08000005,2002,20
E08000005,2003,20
E08000005,2004,15
E08000005,2005,32
E08000005,2006,32
E08000005,2007,43
E08000005,2008,51
E08000005,2009,47
E08000005,2010,41
E08000005,2011,42
E08000005,2012,35
E08000005,2013,23
E08000005,2014,39
E08000005,2015,26
E08000005,2016,31
E08000005,2017,25
E08000005,2018,31
E08000005,2019,16
E08000005,2020,29
E08000005,2021,13
E08000005,2022,25
E08000005,2023,17
E08000005,2024,26
E08000006,2001,16
E08000006,2002,11
E08000006,2003,25
E08000006,2004,22
E08000006,2005,22
E08000006,2006,26
E08000006,2007,27
E08000006,2008,34
E08000006,2009,29
E08000006,2010,36
E08000006,2011,24
E08000006,2012,24
E08000006,2013,30
E08000006,2014,26
E08000006,2015,32
E08000006,2016,28
E08000006,2017,21
E08000006,2018,20
E08000006,2019,26
E08000006,2020,15
E08000006,2021,27
E08000006,2022,28
E08000006,2023,31
E08000006,2024,38
E08000007,2001,21
E08000007,2002,23
E08000007,2003,25
E08000007,2004,10
E08000007,2005,21
E08000007,2006,18
E08000007,2007,22
E08000007,2008,24
E08000007,2009,14
E08000007,2010,10
E08000007,2011,28
E08000007,2012,15
E08000007,2013,16
E08000007,2014,19
E08000007,2015,14
E08000007,2016,13
E08000007,2017,18
E08000007,2018,17
E08000007,2019,4
E08000007,2020,7
E08000007,2021,7
E08000007,2022,6
