utla,year,population,pct_age_65plus,pct_age_15_44,intl_in_per_1000,hiv_prev,diabetes_prev,tb_count,qty_anti_tnf,qty_antituberculosis,qty_calcineurin_antiproliferative,qty_jak_inhibitor,qty_other_biologic,qty_systemic_corticosteroid,cost_anti_tnf,cost_antituberculosis,cost_calcineurin_antiproliferative,cost_jak_inhibitor,cost_other_biologic,cost_systemic_corticosteroid,pct_non_uk_born,rate_antituberculosis,costrate_antituberculosis,rate_anti_tnf,costrate_anti_tnf,rate_other_biologic,costrate_other_biologic,rate_jak_inhibitor,costrate_jak_inhibitor,rate_systemic_corticosteroid,costrate_systemic_corticosteroid,rate_calcineurin_antiproliferative,costrate_calcineurin_antiproliferative
E10000017,2023,1274073,21.041886924846537,36.28983582573369,13.704081320301114,1.040894747,7.75826860352685,74,5400478.538712461,50037.850358238735,351823847.75222254,3729540.1277993983,4918596.840453828,17148558.194971293,26649484.8912863,219740.35852584045,3152376.037863347,4224354.296697717,18056675.782484148,558736.7130759887,9.055885888681559,39.27392728535864,172.47077563517982,4238.751263634393,20916.76449566571,3860.5298444075243,14172.402823452147,2927.2578006122085,3315.6297140726765,13459.635511443452,438.54372008196447,276141.04352907767,2474.2507202203856
E10000017,2024,1292439,21.158677508184137,36.51189727329491,13.548028185469487,1.117996573,7.971056614,69,5644695.248398425,50193.26378496294,397072709.5189178,4505311.863721995,5206370.813615701,18536456.686817408,27834314.560286716,236355.96993994946,3285444.1391264456,5522614.952180899,15724109.066406064,617613.1169973873,9.055885888681559,38.8360795248077,182.87591904913847,4367.475175538982,21536.269456652666,4028.3300129566665,12166.229173219057,3485.8990356388153,4273.017877192578,14342.229448985529,477.8663573270284,307227.42776944814,2542.0496743958092
E10000018,2011,651179,17.894465269918104,37.63266321549067,,0.64009738,,32,,,,,,,,,,,,,9.668598252588545,,,,,,,,,,,,
E10000018,2012,655098,18.607750290796183,37.14543472884973,4.643580044512424,0.662294984,6.18240616390894,35,,,,,,,,,,,,,9.668598252588545,,,,,,,,,,,,
E10000018,2013,658881,19.123180058310982,36.66231079663854,4.911357286065313,0.715528011,6.37924379092559,36,,,,,,,,,,,,,9.668598252588545,,,,,,,,,,,,
E10000018,2014,665412,19.53346197543777,36.448395881048135,5.357582971151707,0.728985906,6.4814194587244,23,,,,,,,,,,,,,9.668598252588545,,,,,,,,,,,,
E10000018,2015,671115,19.87528217965624,36.111843722759886,5.291194504667605,0.795749843,6.64344747643593,22,,,,,,,,,,,,,9.668598252588545,,,,,,,,,,,,
E10000018,2016,678088,20.13160533736034,35.75273415839832,5.683628083670556,0.865410686,6.65326444140046,22,,,,,,,,,,,,,9.668598252588545,,,,,,,,,,,,
E10000018,2017,687456,20.284643671740447,35.618715961457895,5.030140110785272,0.898679554,6.79517474255273,32,,,,,,,,,,,,,9.668598252588545,,,,,,,,,,,,
E10000018,2018,695090,20.475909594441006,35.51712727848192,5.035319167302076,0.948272586,6.89040095866448,25,,,,,,,,,,,,,9.668598252588545,,,,,,,,,,,,
E10000018,2019,700817,20.686570103179573,35.49443007232987,5.253867985508342,0.970140159,6.95975567958011,35,2211535.711322081,41997.18526049968,268994589.73326623,299032.95564132824,2192877.6358445208,9957137.90483641,9879339.141372196,150499.1728589864,1709349.2292201295,997758.3534836574,4525560.213159353,251258.40261910032,9.668598252588545,59.92603669788216,214.7481765696129,3155.6536318640683,14096.888547755258,3129.0303115428433,6457.549136449818,426.691926196608,1423.7074064750961,14207.90007211071,358.5221286285868,383830.00088934234,2439.0807146803368
E10000018,2020,705536,20.7790956095791,35.5361030478955,5.388810776487663,1.024851441,6.97845146208327,31,2411191.593545656,39529.685178735504,281274324.2824922,361246.90208542504,2226219.2521426873,8319016.0825229725,13702383.383609865,193252.87585751733,2272526.9918811307,1601847.8424096187,6789710.040879046,276327.8957529051,9.668598252588545,56.0278783488518,273.90930563077904,3417.531626374354,19421.239148122655,3155.3588366046347,9623.477811024592,512.0176746267024,2270.398452254199,11791.058262828505,391.6566918667582,398667.5722890005,3220.9936727270197
E10000018,2021,712632,20.91780891119119,35.741448601802894,4.427249969128526,1.036545038,7.19516416797593,25,2647676.214662926,40239.14713849882,297573762.53411347,607166.3037629913,2834101.2351561594,9002712.660747804,14934835.703198053,185905.4070444551,2273190.152822212,1920877.7964044388,8738753.216334822,303162.7174539604,9.668598252588545,56.46553500053158,260.8715396508368,3715.348475318153,20957.29030298675,3976.9491619182963,12262.644978523025,852.0053881428162,2695.469465873605,12633.045752573284,425.4127199648071,417570.0256711928,3189.8513578147094
E10000018,2022,722843,20.98477816067943,35.96783810592342,7.729202606928475,1.089723825,7.51331001100327,32,2620152.8345191143,41741.63097885793,291094670.9458847,1834530.5261165986,2831471.2888544886,9929591.740834216,14471718.697775895,231816.74377636527,2382834.7618356803,2649271.047181744,9697793.920122173,311679.705228498,9.668598252588545,57.74646912103725,320.70137467799407,3624.7882797773714,20020.55591293807,3917.131782218945,13416.182933392412,2537.937734911452,3665.071180300209,13736.858129405991,431.1858940717389,402708.0167420653,3296.476222133548
E10000018,2023,733723,21.05413078232521,36.307162239700816,9.990146145071096,1.177970529,7.7931501233186,32,3381955.7292226106,44689.57045825119,306697542.3958559,3511171.8349134587,3045312.522983719,10292856.230994599,18324505.230828892,347795.9698467446,2597439.9359735544,3489328.874270232,11012161.368769718,307439.2313135605,9.668598252588545,60.90795907754178,474.01535708536414,4609.308593600869,24974.691035757216,4150.493473672924,15008.608655813869,4785.418795531091,4755.648758823469,14028.258935585498,419.01266733298604,418001.81048686756,3540.0824779563327
E10000018,2024,744477,21.183596000951,36.48615068027622,8.20038765468913,1.184505224,8.067576942,39,3599121.3039705073,53160.889731166055,328637274.04751956,3947935.858699114,3506277.7157065663,10857197.466162983,19524087.264207333,438023.51583187224,2853163.596092965,4046971.2184031694,12742756.435270265,305509.1092539839,9.668598252588545,71.40702765990898,588.3640674350883,4834.429141491957,26225.239012363487,4709.719327402413,17116.38698746941,5302.965516327723,5435.992271625812,14583.65734087552,410.367424720957,441433.750199831,3832.4402178884843
E10000019,2011,714768,20.86705056745685,35.34433550466725,,0.524817646,,23,,,,,,,,,,,,,9.992177544998636,,,,,,,,,,,,
E10000019,2012,719807,21.544386203524,35.014941505153466,7.035219162914504,0.626578927,6.92326266989023,31,,,,,,,,,,,,,9.992177544998636,,,,,,,,,,,,
E10000019,2013,725901,22.013056876901945,34.860538833807915,8.290386705625147,0.599866569,7.188774508121,26,,,,,,,,,,,,,9.992177544998636,,,,,,,,,,,,
E10000019,2014,732981,22.32499887445923,34.70158162353458,8.562295612028143,0.684576035,7.47039618704536,34,,,,,,,,,,,,,9.992177544998636,,,,,,,,,,,,
E10000019,2015,738351,22.607269442311317,34.4124948703259,9.257114841044435,0.717340648,7.61311686695868,36,,,,,,,,,,,,,9.992177544998636,,,,,,,,,,,,
E10000019,2016,746141,22.78590775738098,34.196485650835434,9.861406892262991,0.742909253,7.70633863809453,30,,,,,,,,,,,,,9.992177544998636,,,,,,,,,,,,
E10000019,2017,753031,22.908353042570624,33.880278501150684,8.560072560093808,0.76377362,7.78974956319161,28,,,,,,,,,,,,,9.992177544998636,,,,,,,,,,,,
E10000019,2018,757281,23.098295084651536,33.65817972456723,7.188877048281946,0.813468277,7.81966208081726,26,,,,,,,,,,,,,9.992177544998636,,,,,,,,,,,,
E10000019,2019,761263,23.307976349829165,33.493812256736504,6.5732867616053845,0.851880491,7.87478149734229,21,3166348.5502723875,23355.344506467143,138042944.30440944,313884.974726638,3231519.1024091598,10457494.838662755,12364998.959256148,56366.03002807172,1040594.4221111212,1366544.6216409246,4998527.81434793,330982.3302432139,9.992177544998636,30.679731586149785,74.04278157229726,4159.335932880473,16242.742599149238,4244.944391634901,6566.098463143395,412.321332741297,1795.1018526329594,13737.032850227522,434.7805295189887,181334.10438233495,1366.9315625626377
E10000019,2020,763610,23.464726758423804,33.51029976034887,6.668325454093058,0.80630976,7.91164299777844,25,3389337.724491047,24445.075521623367,144863701.98530665,383871.49993309035,3214455.147366168,8412079.71567499,16772103.263121586,79690.19990268079,1254198.729821253,2122823.983903644,7747966.807899149,333626.15956245904,9.992177544998636,32.012513615095884,104.35981705671847,4438.571685141691,21964.226847633723,4209.55087985512,10146.497306084451,502.7062242939332,2779.984526006265,11016.19899644451,436.90648310323206,189709.0163634665,1642.459802544824
E10000019,2021,769440,23.577147016011644,33.52685069661052,6.107038885423165,0.924434125,8.14363695430357,15,3697644.0268631564,21198.92733951698,154285916.12585115,705168.418137157,3937149.9771290007,9260715.92773981,18079453.893810567,87846.81948507985,1319211.6198254172,2565997.893977915,9588291.503275843,352610.74146589165,9.992177544998636,27.551111639006265,114.16981114197318,4805.630103533942,23496.898905451453,5116.903172604752,12461.389456326477,916.4696638297423,3334.8901720444933,12035.657007355752,458.2693146520738,200517.15029872526,1714.5087593904882
E10000019,2022,777140,23.74848804591193,33.49422240522943,7.787528630619965,1.029601693,8.39701677985934,33,3969994.3924550023,25879.17491160287,166191261.03224042,2021955.8251042108,3811255.522053637,9964118.130636305,18948391.59322006,106839.03119433456,1419864.0929297367,3157720.871849978,9680567.924081173,355285.5768212133,9.992177544998636,33.300531322030615,137.47719998241573,5108.467447892274,24382.21117587572,4904.20712105108,12456.658934144649,2601.7909580052637,4063.258707375734,12821.52267369625,457.17062153693456,213849.8353349981,1827.0377189820838
E10000019,2023,785707,23.88027598074091,33.816931757003566,11.48137919097068,1.10472405,8.55154176080994,28,4581313.086553504,30619.39107969565,181344778.6800416,3031724.307186784,4311894.352929158,10857206.25311732,21432507.749467354,117192.57699434363,1509393.544574836,3648750.0728897224,11579078.656983221,342357.8517776665,9.992177544998636,38.97049546420695,149.15557198083206,5830.816177727198,27277.990077048256,5487.916428043989,14737.145853331103,3858.593988836531,4643.906790813525,13818.390638135232,435.73221541575487,230804.58578075745,1921.0641429627533
E10000019,2024,790533,24.20303769735103,33.82856882634881,9.394927219989553,1.172447443,8.808812066,34,4835881.5263799345,33243.979376138675,197606421.71066996,4167908.0218496397,4864128.889928334,12101028.381025797,22577524.23016441,153776.66993587094,1614256.6322584774,4206232.018324508,13115520.946503464,387017.75906635297,9.992177544998636,42.05261434518062,194.52277126428743,6117.241818342732,28559.87571697122,6152.97386690794,16590.731755035482,5272.275821312506,5320.754501487614,15307.429773362777,489.56559570106873,249966.06303679917,2041.9851318774515
E10000020,2011,859426,21.75044739163116,35.634597975858306,,0.873520553,,42,,,,,,,,,,,,,9.654735785003988,,,,,,,,,,,,
E10000020,2012,864776,22.49380186314144,35.36256787884955,7.021471456192123,0.989628851,6.16568369171665,34,,,,,,,,,,,,,9.654735785003988,,,,,,,,,,,,
E10000020,2013,870771,22.95838974885475,35.14023778926951,7.666768874939565,1.083541751,6.3602751310043,31,,,,,,,,,,,,,9.654735785003988,,,,,,,,,,,,
E10000020,2014,876986,23.335264188938023,34.82564145835851,7.727603405299515,1.119362473,6.43798042820858,32,,,,,,,,,,,,,9.654735785003988,,,,,,,,,,,,
E10000020,2015,882938,23.576287349734635,34.532662542556785,8.445666626648757,1.207513571,6.69308976723724,40,,,,,,,,,,,,,9.654735785003988,,,,,,,,,,,,
E10000020,2016,891150,23.770521236604388,34.3157717555967,9.24535712281883,1.212226748,6.80717441055937,37,,,,,,,,,,,,,9.654735785003988,,,,,,,,,,,,
E10000020,2017,898548,23.922372538807053,33.98549660118324,7.590023014908497,1.214239955,7.06335184919915,27,,,,,,,,,,,,,9.654735785003988,,,,,,,,,,,,
E10000020,2018,903527,24.07487546027955,33.82787675409811,7.218378642807576,1.265309811,7.37914479713405,36,,,,,,,,,,,,,9.654735785003988,,,,,,,,,,,,
E10000020,2019,906964,24.322244322817664,33.58181802144297,7.629850798929175,1.286313534,7.53443753743211,42,4481431.764518599,31297.6927388111,141432379.10742262,315938.9258969956,3411064.6390602733,11138310.861586023,19107006.1555638,63809.387818897194,919543.3748586008,1031602.3832658133,6438318.30453881,421559.6899188981,9.654735785003988,34.50819739130891,70.35492899265813,4941.1352209333545,21066.99511288629,3760.970269007671,7098.758390122221,348.3478130300603,1137.4237381702178,12280.874281212951,464.80311227226014,155940.4553074021,1013.869762039729
E10000020,2020,909883,24.44545067882354,33.593659844177765,6.489845397704979,1.284655333,7.53272567734541,40,4486851.225769672,32090.4769219388,157069982.69548562,461835.45274915424,3447924.5885764305,9667355.781711962,23957436.018376783,92284.15749243842,1284514.820593306,1831103.6782844032,8837670.104261797,456246.7128980648,9.654735785003988,35.26879491312487,101.4242023341885,4931.239759144496,26330.23808377207,3789.415329857169,9712.974200267285,507.576746404927,2012.4605892014724,10624.833942069434,501.4344843216818,172626.5714333443,1411.7362568520416
E10000020,2021,918462,24.526436586380274,33.70133984857294,5.361136334437353,1.285490394,7.72189165225928,38,5195700.226731308,34413.753468420866,165439975.359176,681152.3988002423,3898788.007162043,10771715.882966043,27310629.59074363,101970.94659126917,1366196.5579229575,2249224.7589602224,10283138.722921131,486511.29027250066,9.654735785003988,37.468891982924575,111.02358790158893,5656.957203162796,29735.176404406095,4244.909432466497,11196.04155960849,741.6228420993382,2448.9034483301675,11727.992974087163,529.7021436624495,180127.18583803796,1487.4829420519927
E10000020,2022,925745,24.680554580365005,33.76620991741786,7.560397301632738,1.272763252,8.04498454993423,34,5421752.992982179,30316.15584172046,168432202.78242478,1424274.4262430007,3960382.0555257797,10778677.555526886,28778375.485778306,119037.96174077608,1429946.516095393,2589636.205305844,11224375.600495493,465608.32513123204,9.654735785003988,32.74784723840848,128.58612440874765,5856.6376194115865,31086.71986970311,4278.04855065464,12124.69481390177,1538.5170065655236,2797.3537046441993,11643.246850403606,502.9552686012153,181942.33053640556,1544.644060832511
E10000020,2023,934300,24.779835170716044,33.97506154340148,10.804880659317137,1.325098157,8.3628442857767,50,6172865.098555141,33358.44021039108,173846971.0859866,2719380.028905159,4380119.88131493,11319227.22274941,32347863.43299603,180999.34453096494,1503410.275585296,3447384.164785874,12999903.697341884,463397.16610728024,9.654735785003988,35.70420658288674,193.72722308783574,6606.941130852126,34622.5660205459,4688.130023884116,13914.057259276338,2910.606902392335,3689.8043078089204,12115.195571817843,495.9832667315426,186071.89455847867,1609.1301247835772
E10000020,2024,940468,25.04721053773228,33.98765295576245,9.916339524577126,1.382096529,8.88201289,35,6661279.820403093,32061.85020271479,193300921.1966495,4365249.371545016,4829828.813343074,12109877.815508967,35440386.59955203,152535.2734285886,1680234.3419702274,5065423.551586559,14054487.127899077,536189.1471642695,9.654735785003988,34.09137812526826,162.19081715548919,7082.941493387433,37683.77722533039,5135.558906143616,14944.141776114739,4641.571400138033,5386.066885408711,12876.437917620766,570.1301343206462,205536.9467080746,1786.5938468615916
E10000024,2011,786796,18.26750517287836,36.99904422493251,,0.618692815,,25,,,,,,,,,,,,,8.015907175809456,,,,,,,,,,,,
E10000024,2012,789611,18.92260872758865,36.51810828369919,3.8297338816201902,0.674136162,6.09902753054042,38,,,,,,,,,,,,,8.015907175809456,,,,,,,,,,,,
E10000024,2013,795119,19.379614875257666,36.19395335792504,4.54900461440363,0.640501916,6.3641409822007,31,,,,,,,,,,,,,8.015907175809456,,,,,,,,,,,,
E10000024,2014,799367,19.81242658253343,35.80495567117482,4.526081261798398,0.730393529,6.59753352344294,38,,,,,,,,,,,,,8.015907175809456,,,,,,,,,,,,
E10000024,2015,802650,20.090574970410515,35.501152432567125,5.008409643057372,0.752445459,6.81712417116675,18,,,,,,,,,,,,,8.015907175809456,,,,,,,,,,,,
E10000024,2016,807422,20.350944115964143,35.12970912360575,5.7875559496768725,0.818903208,6.92469591278474,23,,,,,,,,,,,,,8.015907175809456,,,,,,,,,,,,
E10000024,2017,812333,20.561641592795077,34.790166101832625,4.487076112874892,0.878090322,7.08539276190937,32,,,,,,,,,,,,,8.015907175809456,,,,,,,,,,,,
E10000024,2018,816749,20.789251042854048,34.59802215858238,4.400372697119923,0.957688749,7.29516712363009,20,,,,,,,,,,,,,8.015907175809456,,,,,,,,,,,,
E10000024,2019,819900,21.075984876204416,34.51469691425783,4.209049884132211,0.944401324,7.47768967919583,12,2291375.440451244,20239.580803980756,242527182.74407187,220687.5994061365,2298724.533314898,10177240.865387604,9455863.342330875,51447.18123513739,1710391.1613864708,698793.2283754419,3721321.7227493008,317486.9569538555,8.015907175809456,24.68542603241951,62.74811713030538,2794.7011104418148,11532.947118344768,2803.664511909865,4538.750729051471,269.1640436713459,852.2908017751456,12412.7831020705,387.22643853379134,295800.9302891473,2086.097281847141
E10000024,2020,822118,21.18807762389341,34.617415018282045,3.7622336452917953,0.857173026,7.49604483817609,15,3499728.2137062526,22297.170193769507,257819535.3848619,310400.46465151606,2821484.569856908,9251771.151784545,17902103.593690503,92939.65610014257,2142777.1097028344,1284989.99840243,7384232.39791107,344342.12916844117,8.015907175809456,27.121617813707406,113.04904660905439,4256.965805038027,21775.58889805418,3431.9703130899798,8981.961710984397,377.56193715685106,1563.0237975599973,11253.580570896813,418.84757318102896,313604.05122483865,2606.410648718109
E10000024,2021,826132,21.33194211094595,34.738274270939755,3.6568006081352618,0.940243483,7.71127493610481,14,4421690.541786984,23279.384300269256,296812403.88458866,793697.1522720467,3447168.3836318245,10439164.11619337,22252399.935680274,96905.49497473276,2532524.841409963,1996825.95349955,9295290.380309476,383239.26429927733,8.015907175809456,28.178770826295626,117.30025586072536,5352.28092095087,26935.647010018103,4172.660523538399,11251.580111059098,960.7389040396046,2417.078570373197,12636.193872399774,463.8959201426374,359279.6355601631,3065.520814361341
E10000024,2022,835059,21.44459253777278,34.90328228304826,6.991122782941086,1.066496253,7.81751366593791,26,4621720.061194331,30251.39357500756,309996741.01103854,3660249.618673011,3499083.017177763,10902471.09497322,23312344.583649702,140131.87874006017,2686634.213894814,3964269.1924688504,9963262.7632733,379912.40419771755,8.015907175809456,36.22665413462709,167.81075198286607,5534.60301750455,27917.002970628066,4190.222507844072,11931.208170049424,4383.222764706459,4747.292337989113,13055.929095995874,454.95276884353984,371227.35161352495,3217.298674578459
E10000024,2023,846144,21.47802265335451,35.19578227819378,8.9003762952878,1.185809731,7.92156919118228,27,5067463.427898823,34407.24696963047,323240893.72070444,5306926.886749354,3889736.410053153,11246180.51139708,25667607.32722633,151874.903206348,2634199.048390425,4353418.10867832,11313423.227535212,377190.3455930267,8.015907175809456,40.66358323125906,179.49061058915268,5988.890103692543,30334.79800982614,4597.014704415741,13370.564853659913,6271.89566639881,5145.008543082879,13291.09526439599,445.77559563505355,382016.41058815573,3113.180556016972
E10000024,2024,855350,21.640381130531363,35.392646285146434,7.809668556731163,1.189815879,8.059099877,29,5515970.068583474,37011.34961294064,331730436.0062528,6559130.005862617,4774483.622906198,11228347.606392594,28324145.886718668,173753.11607271567,2576032.342482391,5641752.885427458,13734578.04398775,392181.4581782053,8.015907175809456,43.27041516682135,203.1368633573574,6448.7871264201485,33114.100528109746,5581.906380903954,16057.260821871456,7668.357988966642,6595.841334456606,13127.196593666446,458.50407222564485,387830.053201909,3011.670476977133
E10000025,2011,654791,15.98051897475683,41.461779407475056,,1.129534125,,71,,,,,,,,,,,,,18.712591569220336,,,,,,,,,,,,
E10000025,2012,662243,16.42312565025225,41.09186507067648,15.27686966868657,1.282318354,4.68811241889428,71,,,,,,,,,,,,,18.712591569220336,,,,,,,,,,,,
E10000025,2013,669390,16.725675615112266,40.78310103228312,16.41046325759273,1.295593262,4.77088752301677,64,,,,,,,,,,,,,18.712591569220336,,,,,,,,,,,,
E10000025,2014,676621,16.963410831174322,40.56170293266097,18.14605222125828,1.231609941,4.86710657802185,74,,,,,,,,,,,,,18.712591569220336,,,,,,,,,,,,
E10000025,2015,682571,17.179311749253923,40.29646732720845,18.2310704673946,1.041894555,4.92550797763535,50,,,,,,,,,,,,,18.712591569220336,,,,,,,,,,,,
E10000025,2016,690541,17.2925286116248,40.11000070958857,20.055289982781616,1.119231701,4.97086035856208,38,,,,,,,,,,,,,18.712591569220336,,,,,,,,,,,,
E10000025,2017,696188,17.442414979861763,39.88534706142594,17.449309669227276,1.199755549,4.97476143586657,40,,,,,,,,,,,,,18.712591569220336,,,,,,,,,,,,
E10000025,2018,702259,17.575851644478746,39.74701641417198,17.325516654111944,1.225219727,5.0319799399286,40,,,,,,,,,,,,,18.712591569220336,,,,,,,,,,,,
E10000025,2019,708513,17.789652412870335,39.64853150189199,18.153513061863368,1.233991623,5.0529896555555,48,3304332.6741024856,30309.200659606424,286560070.8950795,364629.0724991349,2647794.6118163285,7345983.023353421,15071433.916939482,100864.87999144304,3682342.5745673743,1062010.7107430398,7873281.726917769,238661.35016038507,18.712591569220336,42.77860908636316,142.3613680926716,4663.757297470174,21271.922910291672,3737.1150731409703,11112.40263328657,514.6399183912432,1498.9290397537377,10368.16970662983,336.848230251788,404452.80594015843,5197.283006193781
E10000025,2020,714766,17.895087343270387,39.60988631244352,14.572601382830186,1.015786767,5.16610720809221,41,3727429.495442958,28408.963845926362,363548264.2957004,323045.22060441517,2851167.690115805,6712228.876349446,21682504.64881051,149533.17823948083,4796858.401305807,1252402.2182614482,12283941.628188185,261388.02160161713,18.712591569220336,39.74582429204294,209.2057795690909,5214.894798357725,30335.10918092146,3988.952594437627,17185.962438319933,451.95941133799755,1752.1849364147822,9390.806048901943,365.697335353972,508625.5701805911,6711.089225432948
E10000025,2021,726727,18.006486617395527,39.83132593119562,15.407436355054925,0.963966548,5.30853869430354,53,3921226.9751668074,28955.580441430186,368056726.80074465,542861.8693334496,3579432.0949341557,7103472.460590623,22453383.89450445,172469.51531749204,4172280.244379504,1926129.8096555364,15873370.469617901,290466.602974199,18.712591569220336,39.843820914084915,237.32366530690624,5395.735916192473,30896.586881324693,4925.415038844238,21842.274292296697,746.9955971547082,2650.417295154214,9774.609255732377,399.691497597033,506458.03279738425,5741.1933840073425
E10000025,2022,740061,18.1295866151574,39.979407102928,19.61459933708167,0.9587093,5.48849780857307,54,3913194.9997421447,32156.427141247863,288847212.4025985,1235548.0807354795,3654115.4648115383,7383189.833609873,22373979.456892032,156892.42520216652,3758803.8786046696,2427044.1593159707,16947647.046202444,298438.01510162867,18.712591569220336,43.45104949625485,211.99931519451303,5287.665475875832,30232.615226166534,4937.586854072216,22900.33800754592,1669.5219458064664,3279.519065747243,9976.461174970542,403.2613731863031,390301.89727954654,5079.0460226990335
E10000025,2023,754028,18.235662336146667,40.21283029277427,22.902332539375195,1.044010401,5.60718939061944,56,3925639.5080175665,35784.288788424485,157077594.16138363,4007167.917153951,3513396.153393654,7501022.413923831,22108376.528703015,237682.59023265183,2942734.301225337,3212753.9200412286,17018551.790991083,283288.60084089503,18.712591569220336,47.45750660243981,315.2171938345152,5206.225111027133,29320.365462161903,4659.503564050214,22570.185445356252,5314.348959394016,4260.788617983985,9947.936169378101,375.7003729846836,208317.98575302726,3902.6857109090606
E10000025,2024,765123,18.384102948153437,40.23954318455987,21.41877841863334,1.153651237,5.707605556,53,4515491.803699358,35518.44976899349,148437651.52200824,5822701.298820254,3980868.9716920475,8038105.717102264,24653673.35233439,336207.5306618,3240197.6566440947,4343512.88363858,17827146.776894078,316634.39419003314,18.712591569220336,46.42188219278925,439.41631693440144,5901.6547714542085,32221.843223030013,5202.913742878005,23299.713610614344,7610.150653973615,5676.881865580542,10505.638592882797,413.83463075875795,194004.95282720326,4234.87159142268
E10000028,2011,849546,18.631363104528774,37.02036146365235,,0.590997338,,30,,,,,,,,,,,,,6.392690415587088,,,,,,,,,,,,
E10000028,2012,850682,19.445809362370422,36.4862545581075,2.818914706082884,0.632823825,6.39706752767031,35,,,,,,,,,,,,,6.392690415587088,,,,,,,,,,,,
E10000028,2013,854573,19.979217691174423,36.11663368723328,2.9886270687232104,0.667750478,6.68254562587561,38,,,,,,,,,,,,,6.392690415587088,,,,,,,,,,,,
E10000028,2014,856391,20.487954684250536,35.63979537384209,3.7634678552203376,0.715471864,6.86047498922115,26,,,,,,,,,,,,,6.392690415587088,,,,,,,,,,,,
E10000028,2015,857167,20.87609532331506,35.15977633296662,4.245380421784787,0.726661325,7.05480917060594,43,,,,,,,,,,,,,6.392690415587088,,,,,,,,,,,,
E10000028,2016,861230,21.1552082486676,34.82228905170512,4.800111468481125,0.793545842,7.07795454705514,35,,,,,,,,,,,,,6.392690415587088,,,,,,,,,,,,
E10000028,2017,863528,21.41783474305408,34.39564206372,3.794897212366015,0.824692726,7.27997251608434,31,,,,,,,,,,,,,6.392690415587088,,,,,,,,,,,,
E10000028,2018,866810,21.67741488907604,34.14081517287526,3.443661240640971,0.863568425,7.4892931348853,28,,,,,,,,,,,,,6.392690415587088,,,,,,,,,,,,
E10000028,2019,870117,21.9773892476529,34.01956288637045,3.0811948278220056,0.902885795,7.6367323836049,41,2647994.8860870046,30202.686742188762,261571038.71871886,316898.38131777005,3411847.6690212684,11481970.775129728,10287461.804061614,72755.145214817,1823102.705681135,1085179.997325971,6512215.980887399,375685.5229926333,6.392690415587088,34.71106384795235,83.61535887106793,3043.2630164529646,11823.078740056353,3921.1366621055195,7484.299215953026,364.2020341146881,1247.1656079883178,13195.892937535675,431.7643753571454,300615.9386826356,2095.2385778937028
E10000028,2020,872087,22.130704849401493,34.01747761404539,2.755459031037041,0.867691338,7.58912529750707,29,2798174.456155977,28300.954992398423,261823762.8359701,462821.2069339075,3171639.602490694,9712604.585848967,13701108.74457315,94082.02297579542,2296127.494944996,1847735.8617882724,8610422.774061386,377051.3585743482,6.392690415587088,32.45198585966586,107.88146478022884,3208.59553709203,15710.713202436396,3636.8385292874377,9873.352972881587,530.7053160222633,2118.7517550293405,11137.196846013032,432.3552106319074,300226.65495067596,2632.911045509217
E10000028,2021,877808,22.26044875416948,34.12887556276544,2.687375827060132,0.919314682,7.73709866829017,28,3004109.5194404246,29706.415918990002,280031124.9939152,641557.5101353966,3785551.93641608,10936295.850591395,14726396.136543019,159928.53005921483,2393074.374699618,2250316.5452077086,10816639.95922768,412378.88902646035,6.392690415587088,33.84158713407716,182.19078666315963,3422.285419408828,16776.329375607216,4312.505623571533,12322.330121424822,730.8631387904834,2563.5634958985434,12458.642266408368,469.7825595420187,319011.81692797877,2726.193398442049
E10000028,2022,886397,22.389741842537823,34.29772438309245,4.060257424156444,0.931643248,7.99312484789487,36,3202396.2746709506,31726.654588479843,279450565.6645092,1156712.6238334442,3808205.5522653055,11524223.499762816,15634630.378244212,166033.6089747568,2433126.6582825216,2593893.883474735,12290324.412528481,406337.68221049773,6.392690415587088,35.792827128792005,187.31291844935936,3612.823909231361,17638.40624262516,4296.275317115587,13865.485118438444,1304.959994035905,2926.334231134283,13001.19867256186,458.4150016420382,315265.69433843886,2744.9626502374463
E10000028,2023,897673,22.45561579773481,34.664404521468285,6.589259117741093,1.012871623,8.2157629250878,36,3584809.943241811,34753.29606967555,310387514.003107,2087025.928949095,3996924.897373975,11874299.342237452,17310517.52058082,163701.51326123846,2613566.268594662,3047087.612671276,13566098.748612104,391042.7617518363,6.392690415587088,38.714872865370296,182.36207757305664,3993.447439370251,19283.76760867356,4452.539953161089,15112.517307095239,2324.9289317480807,3394.429388732062,13227.867321661064,435.61827274724345,345769.02057108434,2911.490340686043
E10000028,2024,906397,22.651663674968034,34.875446410347784,5.281350225122105,1.064799547,8.414216501,40,3637054.098660423,37736.2185872524,328129915.5443743,3145951.3823615406,4157102.7918015243,12772893.164308358,17963230.192348726,189692.5138969921,2800605.3180498383,4348895.926796669,14096202.294266809,405196.7748093865,6.392690415587088,41.633212143522535,209.2819304311379,4012.6501948488612,19818.280722849617,4586.403961841803,15551.90749116205,3470.8316359846076,4798.003443079213,14091.941129889396,447.04116938757136,362015.66812817595,3089.821919147833
E10000029,2011,730133,20.042649763810157,36.06630572786054,,0.725118756,,29,,,,,,,,,,,,,10.679914090656961,,,,,,,,,,,,
