utla,year,population,pct_age_65plus,pct_age_15_44,international_in,intl_in_per_1000,asylum_supported,asylum_per_1000,diabetes_prev,hiv_prev,area_name,tb_count,tb_denominator,items_total,items_antituberculosis,items_oral_glucocorticoids,items_oral_hydrocortisone,items_oral_dexamethasone,items_inhaled_corticosteroids,items_conventional_dmards,items_transplant_immunosuppressants,items_proton_pump_inhibitors,items_statins,items_metformin,items_insulins,items_fluoroquinolones,items_all_antibacterials,items_vitamin_d,items_levothyroxine,mg_pred_equivalent,adq_antituberculosis,adq_oral_glucocorticoids,adq_oral_hydrocortisone,adq_oral_dexamethasone,adq_inhaled_corticosteroids,adq_conventional_dmards,adq_transplant_immunosuppressants,adq_proton_pump_inhibitors,adq_statins,adq_metformin,adq_insulins,adq_fluoroquinolones,adq_all_antibacterials,adq_vitamin_d,adq_levothyroxine,rate_total_items,rate_antituberculosis,rate_oral_glucocorticoids,rate_oral_hydrocortisone,rate_oral_dexamethasone,rate_inhaled_corticosteroids,rate_conventional_dmards,rate_transplant_immunosuppressants,rate_proton_pump_inhibitors,rate_statins,rate_metformin,rate_insulins,rate_fluoroquinolones,rate_all_antibacterials,rate_vitamin_d,rate_levothyroxine
E10000016,2019,1562840,20.15644595735968,35.5219984131453,12044.0,7.706483069284124,28.5,0.01823603183947173,6.87606896332199,1.365067601,Kent,259.0,4658400.0,28923274.0,770.0,201839.0,11602.0,7050.0,534493.0,95564.0,10073.0,1655269.0,1908544.0,555845.0,214229.0,16518.0,861627.0,549910.0,937548.0,44150235.286,,,,,31613488.83327,,,69149751.18177,82785988.65926,19145210.09302,,194546.56655,9644570.11441,,21143395.25,18506.868265465437,0.49269279004888533,129.1488572086714,7.423664610580738,4.511018402395639,342.001100560518,61.147654270430756,6.445317498912237,1059.141690768089,1221.202426352026,355.66340764249696,137.07673210309437,10.569220137698037,551.3213124824038,351.8658339945228,599.9001817204577
E10000016,2020,1567971,20.282581756933006,35.43974984231213,10156.0,6.477160610751092,53.25,0.033961087290517486,6.91718782045984,1.400849342,Kent,227.0,4683664.0,29115329.0,761.0,184133.0,12119.0,6825.0,573294.0,96143.0,9944.0,1808514.0,1952907.0,568200.0,218812.0,15122.0,760743.0,576503.0,945736.0,41334036.771,,,,,33525032.83326,,,75697584.28194,86757154.82609,19644173.4264,,184726.03341,8470307.48204,,21530570.4,18568.793045279537,0.4853406089780997,117.43393213267338,7.7290970304935485,4.352759075263509,365.6279357207499,61.31682282389151,6.341954028486496,1153.4103628192104,1245.4994384462468,362.3791511450148,139.5510503701918,9.644311023609491,485.1767028854488,367.6745296947456,603.1591145499502
E10000016,2021,1578552,20.354983554548724,35.53503463934036,9462.0,5.9941009228710875,79.75,0.050520983787673765,7.1604837619961,1.404610515,Kent,206.0,4709363.0,29104635.0,684.0,176002.0,12164.0,6786.0,552688.0,92375.0,9082.0,1873047.0,1953900.0,573991.0,219284.0,14023.0,761886.0,594995.0,928049.0,38156760.822,,,,,29962609.33332,,,78902478.41575,88685858.82827,19962498.39282,,170673.03346,8373428.77359,,21347651.25,18437.552263086676,0.4333085004485123,111.49585189464776,7.705796198034655,4.2988764386602405,350.1234042337535,58.51881977913936,5.753373978177469,1186.5602146777553,1237.7799400970002,363.61868345166965,138.91465089525084,8.883457751154223,482.6486552232679,376.9245485736295,587.9115797262301
E10000016,2022,1595912,20.450375709938893,35.49456361002361,15752.0,9.870218408032523,238.5,0.14944433026382406,7.45895975935649,1.480466723,Kent,209.0,4741383.0,29725732.0,691.0,181066.0,13334.0,6552.0,553323.0,90871.0,8829.0,1904605.0,2014039.0,590392.0,228235.0,13111.0,851920.0,611909.0,928129.0,38228860.179,,,,,27484494.6666,,,80895815.68337,93006071.99512,20628513.92551,,161225.03356,9219900.64028,,21487032.425,18626.172370406388,0.43298126713753643,113.45613041320574,8.355097273533879,4.105489525738261,346.7127260149682,56.93985633293064,5.532259924106091,1193.4273318328328,1261.9987818877232,369.94019720385586,143.0122713533077,8.21536525823479,533.8138945004487,383.4227701778043,581.5665274777056
E10000016,2023,1619302,20.443684995139883,35.779057890374986,22218.0,13.720726584664257,789.8333333333334,0.48776159933930385,7.72028989356208,1.522830725,Kent,230.0,4790997.0,30457633.0,680.0,182807.0,14509.0,5841.0,560429.0,89105.0,8414.0,1938696.0,2146496.0,610370.0,235884.0,12812.0,863299.0,614998.0,935343.0,37687839.784,,,,,26910653.66659,,,82886133.58311,101071595.99431,21372458.09848,,156113.30057,9263987.67254,,21808511.85,18809.1121977247,0.41993402095470767,112.89246848333417,8.960033397105667,3.607109729994775,346.092946220038,55.0267954958371,5.1960659592836915,1197.2417745423645,1325.5686709458766,376.9340123090072,145.67017146894156,7.912050994811345,533.1303240532031,379.7920338516225,577.6210984732928
E10000016,2024,1639077,20.566819008502957,35.88397616463412,20590.0,12.561947974378263,735.5,0.44872815615129735,8.071387198,1.620824099,Kent,249.0,4851474.0,31298813.0,510.0,184255.0,15561.0,6091.0,570420.0,88152.0,8248.0,1962931.0,2318389.0,631636.0,249257.0,10287.0,847186.0,636598.0,943896.0,37019506.779,,,,,26743641.66662,,,84014664.98077,111969307.99649,22156383.08854,,127551.66729,8608057.41431,,21976608.1,19095.38905127703,0.311150726903007,112.4138768343403,9.493757767328809,3.7161158383651287,348.0129365490456,53.78148799598799,5.032100383325493,1197.5831519812675,1414.447887439089,385.36078536883866,152.07156222678984,6.276093191473006,516.8677249451979,388.38809891176555,575.8704441585112
E10000016,2025,1652769,20.751841303896672,35.86181735015601,,,953.6666666666666,0.5770114678256106,,,Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E10000017,2011,1171558,18.175113822789825,37.939222812698986,,,,,,0.651051223,Lancashire,324.0,3503278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E10000017,2012,1174321,18.80865623624205,37.554893423518784,6850.0,5.833158054739718,,,6.20012103076737,0.712769926,Lancashire,330.0,3513458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E10000017,2013,1178586,19.2520528837098,37.128983374993425,7295.0,6.189620443480577,,,6.49142457500925,0.709979355,Lancashire,332.0,3524465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E10000017,2014,1183512,19.64635762037056,36.67339241173727,7743.0,6.542392472573155,29.416666666666664,0.024855402113934347,6.70420358287489,0.777665794,Lancashire,273.0,3536419.0,24719396.0,797.0,162036.0,7760.0,4840.0,509954.0,61840.0,13992.0,1336131.0,1565639.0,433673.0,143420.0,12524.0,756388.0,382751.0,641318.0,34030235.342,,,,,35116953.00001,,,52282566.58334,60961507.82413,14328366.03059,,165094.09934,8581688.13077,,14265005.65,20886.476858705275,0.6734194499084083,136.91115932918296,6.556756500990273,4.089523384638263,430.88198514252497,52.2512657243864,11.82244033013607,1128.9543325289478,1322.8754757028235,366.42889974922093,121.18170326959086,10.582064229175538,639.1046309627617,323.40272004001645,541.877057435835
E10000017,2015,1189153,19.905344392185025,36.2378936940831,8121.0,6.829230553175243,179.66666666666666,0.1510879312137855,6.89950502038884,0.831521153,Lancashire,223.0,3551251.0,25187245.0,595.0,166644.0,8188.0,4455.0,522947.0,63813.0,13665.0,1406733.0,1605308.0,455666.0,147644.0,10948.0,717515.0,407649.0,656613.0,34275784.034,,,,,35182231.33337,,,55769201.61722,62697199.49093,14833528.63003,,144888.69975,8295942.60676,,14382046.5,21180.82786655712,0.5003561358378611,140.1367191606126,6.885573176874633,3.7463640086683547,439.7642691899192,53.66256486759904,11.491372430629195,1182.9705681270618,1349.959172621185,383.1853428448652,124.1589602010843,9.206552899416643,603.383248412946,342.80618221540874,552.1686444048831
E10000017,2016,1195310,20.167571592306597,35.79824480678652,8572.0,7.171361404154571,394.16666666666663,0.3297610382801672,7.01282071141265,0.882630765,Lancashire,194.0,3567975.0,25730235.0,556.0,170494.0,8617.0,4661.0,536139.0,65003.0,12931.0,1461112.0,1637981.0,473646.0,151487.0,10632.0,714408.0,431537.0,681588.0,34823416.645,,,,,34910992.99991,,,58279017.16674,64406390.15842,15189734.69759,,148705.63328,8227419.51502,,14704509.6,21525.993256979364,0.46515129966284896,142.63580159121904,7.209008541717211,3.899406848432624,448.5355263488133,54.3817085107629,10.818114129389029,1222.370765742778,1370.339911822038,396.25369151098874,126.73448728781655,8.894763701466566,597.6759167077996,361.0251733859836,570.2186043787804
E10000017,2017,1202420,20.315530347133283,35.477287470268294,7415.0,6.166730426972272,608.4166666666666,0.5059934687269562,7.01399510592496,0.930984676,Lancashire,196.0,3586883.0,25329532.0,490.0,167808.0,8794.0,4817.0,532751.0,64718.0,8692.0,1478945.0,1661563.0,477486.0,154177.0,10720.0,675775.0,443110.0,693828.0,33830577.557000004,,,,,33157179.24994,,,59410552.81641,65815993.66021,15194131.49643,,148743.7997,7760775.20605,,14767598.175,21065.461319671995,0.4075115184378171,139.55855691023103,7.3135842717187005,4.006087723091764,443.06565093727653,53.823123367874786,7.228755343390828,1229.9737196653416,1381.8491043063157,397.10417325061127,128.22225179221903,8.915354036027345,562.0124415761547,368.51516109179823,577.026330234028
E10000017,2018,1208672,20.50490124698843,35.26829445871171,7912.0,6.546027375499722,821.0,0.6792578962696249,6.91376014004137,0.988318384,Lancashire,218.0,3606402.0,25141205.0,346.0,164939.0,9101.0,4702.0,533336.0,63640.0,6845.0,1489886.0,1686037.0,486416.0,158047.0,11041.0,669748.0,438166.0,701441.0,32955134.068,,,,,31969945.83328,,,60113575.01645,67703162.16126,15351735.42898,,155541.13319,7643825.98079,,14919428.0,20800.684552963914,0.28626459453019515,136.46299409599956,7.529751661327473,3.890220010060628,441.2578433189484,52.65282888988907,5.663240316645045,1232.6636175902147,1394.9499947049324,402.43837865028723,130.7608681263403,9.134819041063249,554.1189007439569,362.51853273675573,580.3402411903312
E10000017,2019,1217384,20.712363559895646,35.221014897517954,10254.0,8.422979109303228,901.5,0.7405223002766588,7.20017826546498,0.989106596,Lancashire,213.0,3628476.0,25347968.0,292.0,167053.0,9484.0,4828.0,543017.0,61997.0,6469.0,1539365.0,1736631.0,492430.0,163637.0,9653.0,664692.0,428615.0,712359.0,32809275.022,,,,,31376222.49991,,,61976896.34981,70648019.16119,15438835.52893,,135452.49954,7441321.85576,,15066550.775,20821.67007287758,0.2398585820086349,137.22293048044003,7.7904753142804575,3.9658809381427718,446.05235488555786,50.92641270133335,5.313853311691299,1264.4859797730214,1426.526880589855,404.49849841956194,134.416913644339,7.929297575785454,546.0002760016561,352.07871961517486,585.1555466475656
E10000017,2020,1224128,20.795210958331154,35.35234877398442,10309.0,8.4215049406598,894.25,0.730520010979244,7.15960205349713,1.002681613,Lancashire,202.0,3650184.0,25618956.0,303.0,148699.0,9939.0,4696.0,584020.0,60846.0,6517.0,1680080.0,1807863.0,505141.0,167506.0,8965.0,583850.0,432142.0,730998.0,29596970.821,,,,,32699549.16669,,,67024425.93277,75045284.16157,15740889.82735,,127500.76662,6420380.69088,,15384598.15,20928.331024206618,0.24752313483557276,121.4734080096199,8.119248967428243,3.836200135933497,477.09063104511944,49.70558634391175,5.323789669054216,1372.470852721284,1476.8578122549277,412.65374209233016,136.8369974381764,7.323580540597062,476.9517566790401,353.02027238981543,597.1581403251947
E10000017,2021,1236228,20.8650831400033,35.565769421174735,10100.0,8.170013945647568,1073.75,0.8685695518949579,7.29961121318428,0.994967341,Lancashire,205.0,3677740.0,25882058.0,274.0,145961.0,10219.0,4735.0,566544.0,58618.0,6266.0,1749063.0,1840162.0,514822.0,170114.0,8605.0,609497.0,442407.0,734713.0,28506572.803,,,,,28421520.33331,,,69586077.89995,77007904.66201,15951428.19433,,122579.23332,6575382.88997,,15339058.625,20936.31433683754,0.2216419624858845,118.06964411095689,8.266274505997275,3.830199607192201,458.2843941408866,47.41681955108604,5.068644295388876,1414.8385249322941,1488.5296239852196,416.44583361645266,137.60730221286042,6.9606900992373575,493.0296029535005,357.8684514507033,594.3183619850059
E10000017,2022,1255035,20.995032011059454,35.869676941280524,16618.0,13.241064990219396,1680.5,1.3390064818909433,7.51837288500419,0.986835063,Lancashire,206.0,3716025.0,26793674.0,239.0,156222.0,10662.0,4604.0,572903.0,57541.0,5564.0,1808473.0,1920819.0,533572.0,177102.0,8226.0,696244.0,458139.0,742368.0,29630730.17,,,,,24828136.00003,,,72265980.29984,81193306.32847,16479703.72608,,117445.00007,7386008.85621,,15476319.625,21348.94564693415,0.19043293613325527,124.47620982681758,8.495380606915345,3.6684235897803648,456.4836837219679,45.84812375750477,4.433342496424403,1440.9741560992322,1530.4903847303065,425.1451154748672,141.1131960463254,6.554398881306099,554.7606242056995,365.0408155947842,591.5117905078345
E10000017,2023,1274073,21.041886924846537,36.28983582573369,17460.0,13.704081320301114,2820.25,2.213570180044629,7.75826860352685,1.040894747,Lancashire,220.0,3767000.0,27707919.0,267.0,154225.0,11504.0,4558.0,574774.0,58201.0,5368.0,1864888.0,2047998.0,555484.0,183827.0,8097.0,704975.0,471034.0,756674.0,29111528.836,,,,,23108865.1668,,,74290016.66616,87592861.66319,17113136.72517,,116485.83388,7351003.42371,,15749468.975,21747.512897612614,0.2095641301558074,121.04879390741347,9.029309937499656,3.57750301591824,451.13113612799265,45.681055952052986,4.213259365829116,1463.721466509376,1607.4416458083642,435.9907163875225,144.28294140131686,6.355208845960946,553.3238676276792,369.70723027644414,593.9016053240277
E10000017,2024,1292439,21.158677508184137,36.51189727329491,17510.0,13.548028185469489,3364.75,2.6034110700775823,7.971056614,1.117996573,Lancashire,208.0,3825686.0,28722503.0,228.0,150508.0,12751.0,4647.0,583938.0,58387.0,5354.0,1921508.0,2195112.0,579061.0,193979.0,6691.0,689161.0,490021.0,776294.0,27829577.724,,,,,22267731.33332,,,76000588.09484,96021091.16373,17781607.42443,,98835.66657,6978347.83077,,16088061.325,22223.488303896742,0.17641064684677574,116.45269138427423,9.865842797996656,3.59552752586389,451.8108785018093,45.17582648001182,4.14255527727034,1486.7301280756772,1698.4259992154368,448.03739286728427,150.08754765215224,5.17703350022709,533.2251657525036,379.144392888175,600.6426608915392
E10000017,2025,1308567,21.40112046230724,36.66377036865518,,,3686.25,2.817012808667802,,,Lancashire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E10000018,2011,651179,17.894465269918104,37.63266321549067,,,,,,0.64009738,Leicestershire,121.0,1939726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E10000018,2012,655098,18.607750290796186,37.14543472884973,3042.0,4.643580044512424,,,6.18240616390894,0.662294984,Leicestershire,107.0,1952569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E10000018,2013,658881,19.123180058310986,36.66231079663854,3236.0,4.911357286065313,,,6.37924379092559,0.715528011,Leicestershire,103.0,1965158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E10000018,2014,665412,19.533461975437774,36.448395881048135,3565.0,5.357582971151707,8.083333333333332,0.012147862276804944,6.4814194587244,0.728985906,Leicestershire,94.0,1979391.0,12172526.0,352.0,87525.0,4335.0,1572.0,238171.0,37851.0,5816.0,576320.0,783804.0,211970.0,92474.0,8908.0,421785.0,213026.0,356641.0,18855010.388,,,,,15962242.49991,,,20776454.25014,28377747.82812,7155465.03141,,100152.69954,4671543.99965,,7911484.75,18293.216834081744,0.528995569662104,131.53504896214676,6.514760779787561,2.3624461236046237,357.9301244942983,56.88355485022813,8.740449526007946,866.1100190558632,1177.9228508052154,318.5545196058983,138.9725463321972,13.387194700426203,633.870444175939,320.1415063148846,535.9701959087002
E10000018,2015,671115,19.875282179656242,36.111843722759886,3551.0,5.291194504667605,9.0,0.013410518316532933,6.64344747643593,0.795749843,Leicestershire,81.0,1995408.0,12516789.0,268.0,88026.0,4165.0,2052.0,244507.0,39300.0,4574.0,615335.0,804492.0,222819.0,94854.0,7936.0,386732.0,232819.0,370284.0,18776541.972,,,,,16049688.66663,,,22293103.91709,29559350.99531,7392785.46559,,93680.1998,4354447.03296,,8104380.4,18650.736460964214,0.3993354343145363,131.16380948123646,6.206089865373297,3.057598176169509,364.3295113356131,58.55926331552715,6.815523419980182,916.8845875893104,1198.7394112782458,332.0131423079502,141.33792271071277,11.825097040000596,576.2529521766016,346.913718215209,551.7444849243424
E10000018,2016,678088,20.13160533736034,35.75273415839832,3854.0,5.683628083670556,51.0,0.07521147697643964,6.65326444140046,0.865410686,Leicestershire,67.0,2014615.0,12847588.0,364.0,89941.0,4304.0,2030.0,255332.0,40230.0,2442.0,651242.0,820722.0,230821.0,97440.0,7231.0,386373.0,251734.0,383207.0,18842334.695,,,,,16057715.33327,,,23884606.5167,30951246.99628,7625554.53123,,85104.19953,4359364.43271,,8339100.0,18946.785667936903,0.5368034827338045,132.639126485058,6.347258762874435,2.993711730630833,376.5469968499664,59.3285827208268,3.6013024858130507,960.4092684135393,1210.3473295501467,340.3997711211524,143.69816307027997,10.663807647385001,569.7977253689786,371.2409008860207,565.1287148570688
E10000018,2017,687456,20.284643671740447,35.618715961457895,3458.0,5.030140110785272,58.25,0.0847326956197924,6.79517474255273,0.898679554,Leicestershire,76.0,2036659.0,12947374.0,266.0,88879.0,4551.0,2205.0,259682.0,39843.0,2036.0,681742.0,849300.0,236000.0,98868.0,7201.0,379224.0,269297.0,389777.0,18628527.925,,,,,15497462.99992,,,25160952.41693,32908782.66282,7739607.79739,,85804.39966,4320512.88248,,8433612.0,18833.749359959034,0.38693385467579017,129.28681981101337,6.620060047479402,3.2074780058651027,377.7434483079644,57.957163803938,2.961644090676349,991.6881953172276,1235.4245217148443,343.2946981334078,143.8172043010753,10.474852208723176,551.6338500209467,391.729797979798,566.9846506540055
E10000018,2018,695090,20.475909594441006,35.51712727848192,3500.0,5.035319167302076,66.75,0.09603072983354674,6.89040095866448,0.948272586,Leicestershire,79.0,2060634.0,13172511.0,242.0,88458.0,4709.0,2258.0,264936.0,39294.0,2075.0,704755.0,882496.0,247428.0,102605.0,7251.0,371205.0,275315.0,400622.0,18657551.696,,,,,15136551.33329,,,26213429.41661,35300753.33016,8065397.3306,,90857.69991,4267841.11575,,8665381.25,18950.79917708498,0.34815635385345783,127.26121797177345,6.774662273950136,3.2485001942194534,381.15351968809796,56.53080895999079,2.9852249349005167,1013.9046742148498,1269.6140068192608,355.96541455063374,147.6139780460084,10.431742652030671,534.038757570962,396.08539901307745,576.3598958408263
E10000018,2019,700817,20.686570103179573,35.49443007232987,3682.0,5.253867985508342,71.5,0.10202378081581925,6.95975567958011,0.970140159,Leicestershire,92.0,2083363.0,13278541.0,335.0,90792.0,5167.0,2202.0,263367.0,39224.0,2121.0,737887.0,903512.0,250739.0,104696.0,6513.0,360445.0,278342.0,409276.0,18576642.981,,,,,14567366.66663,,,27481168.01649,36866864.33037,8129890.13169,,80966.39935,4140313.94872,,8777741.625,18947.230161368803,0.4780135185076846,129.5516518577603,7.3728234332215115,3.142047067922154,375.7999591904877,55.968961940135586,3.026467679865072,1052.8954063614324,1289.2267168176572,357.7809899017861,149.3913532348673,9.293438943404626,514.3211423238877,397.16787692079384,583.9983904500034
E10000018,2020,705536,20.7790956095791,35.5361030478955,3802.0,5.388810776487663,68.75,0.09744364568214804,6.97845146208327,1.024851441,Leicestershire,91.0,2101443.0,13589333.0,354.0,82692.0,5414.0,2216.0,281683.0,41098.0,2055.0,833007.0,945854.0,257627.0,106242.0,6572.0,318738.0,286376.0,417463.0,17290050.182,,,,,15077566.33329,,,30462949.66692,39155482.4971,8317974.09737,,82056.83335,3646392.0077,,8947048.625,19261.005816854136,0.501746190130624,117.20450834542815,7.67359851233672,3.140874455732946,399.2468137699565,58.25074836719884,2.912679154571843,1180.672566672714,1340.6176297169811,365.1507506349782,150.58338624818578,9.314903846153847,451.7671670899855,405.8984941944848,591.6962422895501
E10000018,2021,712632,20.91780891119119,35.741448601802894,3155.0,4.427249969128526,197.5,0.2771416383210409,7.19516416797593,1.036545038,Leicestershire,91.0,2118985.0,13751312.0,299.0,80540.0,5400.0,2241.0,271818.0,41215.0,1912.0,875019.0,968223.0,265039.0,106997.0,6248.0,320431.0,288516.0,417692.0,16327105.225,,,,,12843338.99992,,,31882235.66635,40749206.49812,8502972.66423,,78431.23312,3650493.03258,,8893198.875,19296.51208477868,0.4195713916860315,113.01765848291966,7.577543528777826,3.144680564442798,381.42828276024653,57.83489935899595,2.6830117087080008,1227.869363149564,1358.6577644562692,371.91565913402707,150.14341202752613,8.767498512556271,449.6444167536681,404.85973124978955,586.1257984485682
E10000018,2022,722843,20.98477816067943,35.96783810592342,5587.0,7.729202606928475,303.75,0.42021573149356084,7.51331001100327,1.089723825,Leicestershire,88.0,2141353.0,14359045.0,390.0,87096.0,5806.0,2398.0,275793.0,42015.0,2177.0,915757.0,1029527.0,278745.0,111109.0,6947.0,369337.0,297657.0,424654.0,17009586.008,,,,,11191236.49994,,,33355807.31647,43937136.3316,8913758.76415,,85808.1331,4099329.59051,,9021760.625,19864.680158762,0.5395362478435842,120.49089497996107,8.032172961486795,3.3174562110997825,381.53928308083493,58.12465500807229,3.011719003988418,1266.8822967089673,1424.2747041888763,385.623157449128,153.71111015808413,9.61066234299841,510.95051069181,411.78651519071224,587.477502030178
E10000018,2023,733723,21.05413078232521,36.307162239700816,7330.0,9.990146145071096,726.1666666666667,0.9897013814023368,7.7931501233186,1.177970529,Leicestershire,89.0,2170053.0,15001359.0,269.0,86355.0,6117.0,2063.0,281196.0,42694.0,2438.0,959400.0,1121151.0,296883.0,115718.0,7185.0,375199.0,308133.0,433730.0,16517998.633,,,,,10801793.99995,,,34666413.25035,48301741.99965,9456494.23055,,89694.29992,4127009.84927,,9185080.25,20445.5346227391,0.3666233714903308,117.69427972136624,8.336933692960423,2.8116877895336523,383.2454482141081,58.188171830513696,3.322779850161437,1307.5779279101241,1528.0303329730702,404.6254512942896,157.7134695246026,9.792523881628354,511.3632801479577,419.95821311312307,591.135891882904
E10000018,2024,744477,21.183596000951002,36.48615068027622,6105.0,8.20038765468913,333.75,0.4483012907047498,8.067576942,1.184505224,Leicestershire,103.0,2202994.0,15665083.0,145.0,84134.0,6031.0,2243.0,288081.0,44019.0,2808.0,992500.0,1234256.0,308470.0,123227.0,6427.0,367746.0,321868.0,445554.0,15838435.445,,,,,10351933.66666,,,35704169.77496,54359772.16575,9828051.23026,,83095.09974,4011404.03179,,9415898.4,21041.728622912462,0.1947676019541235,113.01087877798777,8.100989016450473,3.0128533185041313,386.95755543824725,59.12741427874871,3.7717753537046814,1333.1506547549488,1657.8833194309561,414.3445667226792,165.52156748966053,8.632906053511391,493.96556240152483,432.34109314324013,598.4792008349485
E10000018,2025,752448,21.37675959003147,36.604257038360124,,,408.75,0.5432269073743301,,,Leicestershire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E10000019,2011,714768,20.867050567456854,35.34433550466725,,,,,,0.524817646,Lincolnshire,64.0,2132172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E10000019,2012,719807,21.544386203524,35.014941505153466,5064.0,7.035219162914504,,,6.92326266989023,0.626578927,Lincolnshire,75.0,2146380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E10000019,2013,725901,22.013056876901945,34.860538833807915,6018.0,8.290386705625147,,,7.188774508121,0.599866569,Lincolnshire,80.0,2160476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E10000019,2014,732981,22.32499887445923,34.70158162353458,6276.0,8.562295612028143,3.25,0.004433948492525727,7.47039618704536,0.684576035,Lincolnshire,91.0,2178689.0,18980198.0,509.0,119101.0,5851.0,3347.0,330056.0,45882.0,9212.0,1051287.0,1300568.0,332278.0,103935.0,10190.0,525560.0,280812.0,528256.0,24264622.467,,,,,20553681.91669,,,34251155.74922,41765211.65971,9062454.39804,,111785.06605,5460960.87417,,9740533.45,25894.52932613533,0.6944245485217215,162.48852289486356,7.982471578390164,4.566284801379571,450.2927088150989,62.59643837971243,12.567856465583692,1434.2622796498138,1774.3543147776,453.32416529214265,141.79767279097274,13.902133888872973,717.0172214559449,383.10952125634907,720.6953522669755
E10000019,2015,738351,22.607269442311313,34.4124948703259,6835.0,9.257114841044435,4.0,0.0054174775953442205,7.61311686695868,0.717340648,Lincolnshire,96.0,2197233.0,19651570.0,486.0,121527.0,6357.0,3570.0,341982.0,47304.0,9045.0,1119747.0,1352367.0,357111.0,107845.0,9254.0,507934.0,332466.0,545414.0,25129041.746,,,,,20775390.0,,,36818614.33288,43386198.82769,9484970.89742,,104517.33301,5441836.25668,,9911857.55,26615.48504708465,0.6582235278343227,164.59244993234927,8.609726268400802,4.835098753844716,463.1699557527517,64.06709004254074,12.250271212472116,1516.551071238476,1831.604480795719,483.66021038774244,146.06196781747434,12.533334416828852,687.9302662283927,450.28177655342785,738.692031296768
E10000019,2016,746141,22.78590775738098,34.196485650835434,7358.0,9.861406892262991,2.0,0.0026804585192343002,7.70633863809453,0.742909253,Lincolnshire,100.0,2217473.0,20464865.0,460.0,123695.0,6673.0,3817.0,357850.0,47920.0,8020.0,1190487.0,1406292.0,382511.0,112840.0,8786.0,515938.0,400291.0,580423.0,24971935.201,,,,,21128657.83343,,,39362797.41669,45040720.32828,9934576.7968,,101641.19926,5594290.79808,,10374016.0,27427.61086711493,0.616505459423889,165.77965826834338,8.943349849425243,5.1156550839586625,479.60104055399717,64.22378612085383,10.748638662129544,1595.5255105938422,1884.753685965521,512.6524343254157,151.23146965519922,11.775254274996282,691.4752037483531,536.4817105614086,777.8998875547651
E10000019,2017,753031,22.908353042570624,33.880278501150684,6446.0,8.560072560093808,2.75,0.0036519080887772214,7.78974956319161,0.76377362,Lincolnshire,94.0,2237523.0,20508313.0,225.0,125210.0,6874.0,3558.0,360650.0,45896.0,7161.0,1225347.0,1452989.0,395286.0,114716.0,8927.0,512125.0,427470.0,601020.0,24997545.245,,,,,20610322.66667,,,40373761.26614,46356242.3286,10045772.39629,,103206.06604,5591234.20666,,10555094.5,27234.354229772744,0.2987924799908636,166.27469519847125,9.128442255365316,4.724905083588856,478.93114626091085,60.94835405182522,9.509568663175886,1627.21986213051,1929.5208298197551,524.9265966474156,152.33901393169737,11.85475763945973,680.0848836236489,567.6658729853087,798.1344725515949
E10000019,2018,757281,23.098295084651536,33.65817972456723,5444.0,7.188877048281946,2.666666666666667,0.003521370094676437,7.81966208081726,0.813468277,Lincolnshire,84.0,2256453.0,20609015.0,144.0,121821.0,7072.0,3529.0,358388.0,45377.0,7399.0,1248130.0,1488663.0,409084.0,117241.0,8541.0,486699.0,443624.0,612048.0,24524394.032,,,,,19842753.33344,,,40669394.48321,47603278.66323,10240562.53004,,102382.33284,5269844.2733,,10677603.425,27214.488413151787,0.1901539851125276,160.86630986384182,9.33867349108191,4.660093149042429,473.25629455908705,59.92095404479975,9.770481498941608,1648.1728711006879,1965.8000134692406,540.2010614289808,154.81835672623504,11.278508241986794,642.6927388908476,585.8116075802773,808.2178213899464
