scenario,seed,log_irr_10pct,p,rejected_two_sided,detected_correct_direction
Published RR 4.9,1184,0.0352845321415902,0.038052984260213155,True,True
Published RR 4.9,1185,0.017030776403811138,0.28504206600742055,False,False
Published RR 4.9,1186,0.009756105149267544,0.5793690545470978,False,False
Published RR 4.9,1187,-0.01634203731373295,0.3370550813374339,False,False
Published RR 4.9,1188,0.01120880158855046,0.45570015565737776,False,False
Published RR 4.9,1189,-0.01839165960080577,0.2365374045752373,False,False
Published RR 4.9,1190,0.016920400322049056,0.3490570006275482,False,False
Published RR 4.9,1191,-0.013287253593627896,0.41144879945772683,False,False
Published RR 4.9,1192,0.0016096160197444358,0.9164649083708272,False,False
Published RR 4.9,1193,0.028021061382221112,0.09202254058935745,False,False
Published RR 4.9,1194,0.005907179822325156,0.6960629777752636,False,False
Published RR 4.9,1195,0.03208491875226484,0.07088061770364769,False,False
Published RR 4.9,1196,0.024509971894335396,0.18793100949346775,False,False
Published RR 4.9,1197,0.02101394468681118,0.22441528234573738,False,False
Published RR 4.9,1198,-0.008950998696957138,0.6411269399219228,False,False
Published RR 4.9,1199,-0.0024895916191106987,0.8560062093439871,False,False
Published RR 4.9,1200,0.030295346381395655,0.04412422911332364,True,True
Published RR 4.9,1201,0.029538904221158457,0.046064897684745074,True,True
Published RR 4.9,1202,-0.017052637379978416,0.36747438333646154,False,False
Published RR 4.9,1203,0.005729760085424047,0.7510483319325149,False,False
Published RR 4.9,1204,-0.032943302430343,0.035969758235140085,True,False
Published RR 4.9,1205,-0.024484025744226885,0.14533924370328233,False,False
Published RR 4.9,1206,0.024115885318033502,0.1546755302676085,False,False
Published RR 4.9,1207,-0.013126999058529681,0.41658659135938847,False,False
Published RR 4.9,1208,-0.011099334576981666,0.5331433385658277,False,False
Published RR 4.9,1209,-0.008413873711638306,0.5647542085907338,False,False
Published RR 4.9,1211,-0.009093841864564179,0.6326584017301419,False,False
Published RR 4.9,1210,-0.01581444310069619,0.3023016963592422,False,False
Published RR 4.9,1212,-0.010494864524488952,0.5229257290455298,False,False
Published RR 4.9,1213,0.031194452084738037,0.1026681364784687,False,False
Published RR 4.9,1214,-0.0017975667982578437,0.9135264959021444,False,False
Published RR 4.9,1215,-0.003340154931561324,0.8417125124346296,False,False
Published RR 4.9,1216,-0.00774801007146659,0.6773269515288667,False,False
Published RR 4.9,1217,0.03742480940507805,0.00504800678528196,True,True
Published RR 4.9,1218,-0.021815407759135937,0.2598458747893091,False,False
Published RR 4.9,1219,0.026615526358125852,0.18448787473145856,False,False
Published RR 4.9,1220,-0.018460186197135218,0.2460944682242534,False,False
Published RR 4.9,1221,0.015633591240084125,0.43874917689094795,False,False
Published RR 4.9,1222,0.018257709153569418,0.2394071751491179,False,False
Published RR 4.9,1223,0.012040017604241518,0.5268708094205315,False,False
Published RR 4.9,1224,0.03019432143917706,0.03735104709988082,True,True
Published RR 4.9,1225,0.006064707467847553,0.7241594348601111,False,False
Published RR 4.9,1226,0.021031306237092793,0.16649336906929246,False,False
Published RR 4.9,1227,0.019736396442546763,0.20773557251924613,False,False
Published RR 4.9,1228,-0.0013482118056560217,0.9348945993935451,False,False
Published RR 4.9,1229,-0.007689462309559037,0.7006812805760145,False,False
Published RR 4.9,1230,0.009270201889137828,0.6162783249956728,False,False
Published RR 4.9,1231,0.007715677938286796,0.5962230124593606,False,False
Published RR 4.9,1232,0.0361517555666905,0.05140646177199394,False,False
Published RR 4.9,1233,-0.009099210925350503,0.5426130627191177,False,False
Published RR 4.9,1235,0.002298073869372044,0.8860457621885031,False,False
Published RR 4.9,1234,-0.0004057619880453478,0.9765740000709753,False,False
Published RR 4.9,1236,-0.008514343254233525,0.5562758976931692,False,False
Published RR 4.9,1237,0.001958722208304348,0.9012387584708317,False,False
Published RR 4.9,1238,0.0033211811214870013,0.8351779275821196,False,False
Published RR 4.9,1239,-0.031029395936361923,0.05901545364391901,False,False
Published RR 4.9,1240,0.013857643939647526,0.3774194146903803,False,False
Published RR 4.9,1241,0.017205996872631957,0.3055582139961772,False,False
Published RR 4.9,1242,-0.007101913852998285,0.6849834209836807,False,False
Published RR 4.9,1243,-0.013057180284002053,0.46381168427298214,False,False
Published RR 4.9,1244,0.00468832860975733,0.7798674064304487,False,False
Published RR 4.9,1245,-0.006355557477969352,0.6884564737921022,False,False
Published RR 4.9,1246,0.0023673799244860196,0.8766275160240058,False,False
Published RR 4.9,1247,-0.02135552818682087,0.2084006571527428,False,False
Published RR 4.9,1248,0.011132078742649149,0.5220158557587621,False,False
Published RR 4.9,1249,0.027612829942981525,0.1405277089901482,False,False
Published RR 4.9,1250,0.01286471783864896,0.3825221836370215,False,False
Published RR 4.9,1251,-0.009660155314178786,0.5374443206033621,False,False
Published RR 4.9,1252,0.015057590424965838,0.33934623749999737,False,False
Published RR 4.9,1253,0.02089650668812177,0.07397204081907706,False,False
Published RR 4.9,1254,-0.006202392216472423,0.7592462541172278,False,False
Published RR 4.9,1255,-0.00016921082850666972,0.9939600668381378,False,False
Published RR 4.9,1256,-0.0249983893664775,0.11613262028883989,False,False
Published RR 4.9,1257,0.021329576282832375,0.17586183137743427,False,False
Published RR 4.9,1258,-0.026467199808460448,0.1397241940633179,False,False
Published RR 4.9,1259,0.01951573356282962,0.21875034023859663,False,False
Published RR 4.9,1260,-0.002435875026504443,0.914283267546811,False,False
Published RR 4.9,1261,0.017490346358079053,0.4112297865000909,False,False
Published RR 4.9,1262,0.018742686227205655,0.29789751884001614,False,False
Published RR 4.9,1263,0.0016591958562863916,0.9136104459184686,False,False
Published RR 4.9,1264,-0.020982955565542374,0.26174900388144706,False,False
Published RR 4.9,1265,0.035214031635520136,0.03825770112065601,True,True
Published RR 4.9,1266,0.010164737635216185,0.5315869003993229,False,False
Published RR 4.9,1267,-0.025059475481598963,0.14687659167118372,False,False
Published RR 4.9,1268,0.010950490274604627,0.4521270321783838,False,False
Published RR 4.9,1269,-0.008162915457783547,0.6350928608480721,False,False
Published RR 4.9,1270,-0.005670923433646408,0.7209299427012373,False,False
Published RR 4.9,1271,-0.005459758887340149,0.722249400434781,False,False
Published RR 4.9,1272,0.037766619440898444,0.011586348837466391,True,True
Published RR 4.9,1273,-0.021736302710432923,0.1981969186238346,False,False
Published RR 4.9,1274,0.008200693571873897,0.5956003794731033,False,False
Published RR 4.9,1275,-0.005931208659798357,0.7578857989973287,False,False
Published RR 4.9,1276,0.03321850842454612,0.03518618167927827,True,True
Published RR 4.9,1277,0.04435546774989036,0.003115326325622637,True,True
Published RR 4.9,1278,-0.0060892870653699,0.7182114233257909,False,False
Published RR 4.9,1279,0.0017330636599143419,0.9140081317951968,False,False
Published RR 4.9,1280,-0.01854586475124199,0.28394553753093155,False,False
Published RR 4.9,1281,0.01692044946572101,0.35134088120196105,False,False
Published RR 4.9,1282,0.025510430476206932,0.08197690745058045,False,False
Published RR 4.9,1283,0.0055460046654667115,0.7146930638409768,False,False
Published RR 4.9,1284,-0.006774918993976005,0.7020268704140861,False,False
Published RR 4.9,1285,0.018089532705653,0.2453219229334942,False,False
Published RR 4.9,1286,-0.021542595088413486,0.2420596927706561,False,False
Published RR 4.9,1287,-0.02111925210868737,0.2208684032695527,False,False
Published RR 4.9,1288,0.021936033972245417,0.26788272337976227,False,False
Published RR 4.9,1289,0.014024806904623429,0.4028365833394525,False,False
Published RR 4.9,1290,0.008671305913939104,0.5212744507369296,False,False
Published RR 4.9,1291,0.03997035451191061,0.01161733975301566,True,True
Published RR 4.9,1292,-0.010922104304034747,0.4951665138204061,False,False
Published RR 4.9,1293,-0.016496360619354555,0.30216275221224975,False,False
Published RR 4.9,1294,0.022430975210349948,0.11788215466830475,False,False
Published RR 4.9,1295,0.03499302406634136,0.012188062074373611,True,True
Published RR 4.9,1296,0.015256624607491186,0.346274188253335,False,False
Published RR 4.9,1297,0.00039522007586210165,0.9809623167519719,False,False
Published RR 4.9,1298,-0.005716093717898337,0.7571539313758452,False,False
Published RR 4.9,1299,0.021852530175278904,0.1450200091491277,False,False
RR 25,2000,0.0024724904800389885,0.9007563046778169,False,False
RR 25,2001,0.03320199105907862,0.05118079538690894,False,False
RR 25,2002,0.004299007761684492,0.7813435363599412,False,False
RR 25,2003,-0.009755613971435234,0.5304074002769164,False,False
RR 25,2004,-0.003970763614628744,0.8234803064339353,False,False
RR 25,2005,-0.017102131796510357,0.2957317045736666,False,False
RR 25,2006,0.023688759632149756,0.2779036042543541,False,False
RR 25,2007,0.006136813722913659,0.7419947218770098,False,False
RR 25,2008,0.022915399314264014,0.16109404043398978,False,False
RR 25,2009,0.03311397329385348,0.07180185723791867,False,False
RR 25,2010,-0.00041072558071418954,0.9795379136124399,False,False
RR 25,2011,0.021661378407641853,0.26276491198053975,False,False
RR 25,2012,0.026414065701970597,0.09125029976854646,False,False
RR 25,2013,0.019770736043320962,0.30050627280432285,False,False
RR 25,2014,0.02881084536461244,0.09930177226384855,False,False
RR 25,2015,0.024995348087340195,0.1168100561331455,False,False
RR 25,2016,0.036091742486277244,0.03419125282448193,True,True
RR 25,2017,0.009159150755426016,0.5224918012087646,False,False
RR 25,2018,0.0184967562069823,0.28071241138922987,False,False
RR 25,2019,0.033002606519439565,0.053331254116191405,False,False
RR 25,2020,-0.003085284346853807,0.8132703057173715,False,False
RR 25,2021,0.018976459962437287,0.3015950328677285,False,False
RR 25,2022,0.01236075645927437,0.45239345298942213,False,False
RR 25,2023,0.0008347084544265457,0.9616019000679675,False,False
RR 25,2024,0.05410119836920907,0.0014820693004146482,True,True
RR 25,2025,0.0069750172607568935,0.6966360271153154,False,False
RR 25,2026,-0.005986530041082631,0.6822282035925802,False,False
RR 25,2027,0.04207653162663861,0.00662248891444119,True,True
RR 25,2028,0.004871124213041191,0.7520928509578744,False,False
RR 25,2029,0.014071543698648617,0.38700484984736194,False,False
RR 25,2030,-0.01906695830032091,0.21340556133768906,False,False
RR 25,2031,-0.008010104458616761,0.6819124116960815,False,False
RR 25,2033,0.030308772168893237,0.05052415363023951,False,False
RR 25,2032,0.02645001409709303,0.24013488374140712,False,False
RR 25,2034,0.05471519490571588,0.003117288931753837,True,True
RR 25,2035,0.022148742896679716,0.21113137582069297,False,False
RR 25,2036,0.018502171201951675,0.2518944961424373,False,False
RR 25,2037,-0.002391662829583996,0.8833234197742508,False,False
RR 25,2038,0.022184715382166258,0.18184154663337126,False,False
RR 25,2039,0.0022646128806658858,0.89101169720602,False,False
RR 25,2040,-0.013756894292125307,0.3772400200775361,False,False
RR 25,2041,0.034072585472331586,0.08766347983372146,False,False
RR 25,2042,0.008126431981282725,0.5468149834736609,False,False
RR 25,2043,0.030236051351747652,0.13644076851075426,False,False
RR 25,2044,-0.003597714409374822,0.8315312706609456,False,False
RR 25,2045,-0.0033374536255518176,0.849913193121965,False,False
RR 25,2046,0.0426635453278218,0.016599067270884154,True,True
RR 25,2047,0.020549699542800982,0.1971070302563026,False,False
RR 25,2048,0.0244918016275724,0.10678866624518941,False,False
RR 25,2049,0.040153150141715555,0.028280084024851944,True,True
RR 25,2050,0.005274119867745877,0.7605799068271866,False,False
RR 25,2051,0.040688072731127484,0.01644869992193685,True,True
RR 25,2053,0.032666639025586204,0.03603082936377369,True,True
RR 25,2052,0.029820972445383072,0.10503693892089325,False,False
RR 25,2054,0.05258092793450981,0.00034319366795637586,True,True
RR 25,2055,0.022797887337025185,0.22043918512738092,False,False
RR 25,2056,0.03441560963284827,0.021270843475715492,True,True
RR 25,2057,-1.810222548097889e-05,0.9991140499701362,False,False
RR 25,2058,0.029041283026874705,0.0627423320290425,False,False
RR 25,2059,0.036668822396067176,0.03266612887880185,True,True
RR 25,2060,-0.005119157062245243,0.6835175220694325,False,False
RR 25,2061,0.0457327390077681,0.0024962822229023327,True,True
RR 25,2062,0.006776199936879761,0.6688039231723797,False,False
RR 25,2063,0.019006291955130775,0.21828191949474252,False,False
RR 25,2064,0.009131942742925094,0.5949504346753809,False,False
RR 25,2065,0.054962596225297256,0.00016480285653230496,True,True
RR 25,2066,0.01353771222510877,0.2883572136557613,False,False
RR 25,2067,-0.00813017346052859,0.6181482165901775,False,False
RR 25,2068,0.02831288537532675,0.16822228761773006,False,False
RR 25,2069,0.026579868601913394,0.10734396572331108,False,False
RR 25,2070,-0.008027119032623297,0.6437020352882405,False,False
RR 25,2071,0.011277093317788665,0.4246290018539971,False,False
RR 25,2072,0.045078569263588525,0.004463126544511159,True,True
RR 25,2073,0.01834337734665571,0.2933615537124695,False,False
RR 25,2074,-0.005956200138830024,0.7587181909108509,False,False
RR 25,2075,0.008087130820029325,0.5284239260422261,False,False
RR 25,2077,0.018597958980545306,0.378456748665836,False,False
RR 25,2076,0.022051693678443923,0.14498285757112064,False,False
RR 25,2078,0.002975628033755204,0.8570595667931613,False,False
RR 25,2079,-0.007394603114367177,0.6318010250509758,False,False
RR 25,2080,0.022142748849997257,0.17772078556030535,False,False
RR 25,2081,0.0423078287638315,0.005709715781017626,True,True
RR 25,2082,0.007323466662942211,0.610310126169727,False,False
RR 25,2083,0.032696610768138075,0.08020086059967646,False,False
RR 25,2084,-0.0031416485437616897,0.8542377342876507,False,False
RR 25,2085,-0.011516729898339226,0.562592297009235,False,False
RR 25,2086,0.024978474565770455,0.06538832643604119,False,False
RR 25,2087,0.011877668497999665,0.42488003076170155,False,False
RR 25,2088,0.016932846113077056,0.27349438442106444,False,False
RR 25,2089,0.025708840492398233,0.07264114962333469,False,False
RR 25,2090,0.004573892449415829,0.7904342716060899,False,False
RR 25,2091,0.0129669409129849,0.3370001301535772,False,False
RR 25,2092,0.019240748863719983,0.29814905648249723,False,False
RR 25,2093,0.001311036269598147,0.9351542652647598,False,False
RR 25,2094,-0.011081948966816088,0.45893592776227043,False,False
RR 25,2095,0.001061876749573909,0.9495737842969407,False,False
RR 25,2096,-0.00017767864067145788,0.9925714270850768,False,False
RR 25,2097,0.022682443940631417,0.16982039217494083,False,False
RR 25,2098,0.014034520201771537,0.32930095455388186,False,False
RR 25,2099,0.02187397253634298,0.13518874913393192,False,False
RR 25,2100,-0.030481818225051756,0.05612810625352882,False,False
RR 25,2101,0.024264723059994206,0.13252252909131734,False,False
RR 25,2102,0.02562125705860854,0.13940833316855508,False,False
RR 25,2103,0.030793824131129206,0.06374210457746451,False,False
RR 25,2104,0.011420959646444618,0.5355795069014924,False,False
RR 25,2105,0.01705878609964634,0.2312772464863776,False,False
RR 25,2107,-0.01880400772504217,0.23894141866805751,False,False
RR 25,2106,0.0361691108218192,0.07194574826609455,False,False
RR 25,2108,0.04157327185676466,0.0002452575842995937,True,True
RR 25,2109,-0.008863180871412064,0.6194667357960171,False,False
RR 25,2110,0.003430672900380811,0.802226830656615,False,False
RR 25,2111,0.038565169252588447,0.04488544646613284,True,True
RR 25,2112,0.04075981871255081,0.016627918628581144,True,True
RR 25,2113,0.0071709631683639485,0.6666605912246548,False,False
RR 25,2114,0.032904884911187045,0.031052126882531294,True,True
RR 25,2115,0.010640023086317589,0.4189583353510046,False,False
RR 25,2116,0.028550640805031856,0.0659380721133742,False,False
RR 25,2117,0.04263064613651167,0.0034194345072612936,True,True
RR 25,2118,0.03750563372774047,0.03490528195783227,True,True
RR 25,2119,0.014011597167661163,0.3118271077463828,False,False
RR 25,2120,0.038764668038721646,0.057938622845375064,False,False
RR 25,2121,-0.013495030460525147,0.44484319909013414,False,False
RR 25,2123,0.04419622129545821,0.0037086718930224526,True,True
RR 25,2122,0.01055980838645682,0.5516312941812302,False,False
RR 25,2124,0.045224417983545366,0.030911412412043524,True,True
RR 25,2125,0.02016015079632682,0.22917355012688212,False,False
RR 25,2126,0.05117749599976448,1.9928284091542364e-05,True,True
RR 25,2127,0.03821638166519867,0.01660271838598384,True,True
RR 25,2128,0.018735740500066725,0.29451601452511145,False,False
RR 25,2129,-0.0030115247230760303,0.8661197251095585,False,False
RR 25,2130,0.009300006661994644,0.5887909374555815,False,False
RR 25,2131,0.05624495827175939,0.00010808680155686527,True,True
RR 25,2132,-0.022239375621707972,0.12557165636575607,False,False
RR 25,2133,0.04693681933086806,0.007834445713374983,True,True
RR 25,2134,0.01985703714620046,0.2441963497478834,False,False
RR 25,2135,0.037036285737393745,0.012231101272022224,True,True
RR 25,2136,0.008276798882626085,0.6663156357943985,False,False
RR 25,2137,0.0013368158162586857,0.9391648103690294,False,False
RR 25,2138,0.010406416721086659,0.5169829175523786,False,False
RR 25,2139,0.01801466818377879,0.3652881447833999,False,False
RR 25,2140,-0.005470751120399047,0.8120443854223749,False,False
RR 25,2141,0.02421930148923738,0.14212683362381137,False,False
RR 25,2142,0.028247705174990707,0.056952768626454195,False,False
RR 25,2143,0.018661513575421847,0.29087889301464576,False,False
RR 25,2144,0.03391879910591944,0.030128931393690977,True,True
RR 25,2145,0.0026477819115695877,0.8337106473604372,False,False
RR 25,2146,0.007635573029219739,0.6396569689862389,False,False
RR 25,2147,0.02460571284082969,0.10153124490977378,False,False
RR 25,2148,-0.0013203830950353037,0.9407209032798783,False,False
RR 25,2149,0.02937245267070371,0.11026634935295035,False,False
RR 25,2150,0.02848663796076346,0.05012220592968069,False,False
RR 25,2151,-0.009445660023681973,0.5694626513040917,False,False
RR 25,2152,0.04752386335385971,0.0058780200030762834,True,True
RR 25,2153,-0.012006046530063456,0.44978250256802166,False,False
RR 25,2154,-0.004848963923745248,0.742468963447603,False,False
RR 25,2155,0.027682338689884976,0.10412427629027492,False,False
RR 25,2156,0.01118497599842726,0.4121125007276586,False,False
RR 25,2157,0.013364092801974982,0.28839330922320383,False,False
RR 25,2158,0.006591562109382259,0.6278790137470895,False,False
RR 25,2159,0.022902012016936486,0.09600923050153785,False,False
RR 25,2160,0.025455850943109246,0.1961420773161694,False,False
RR 25,2161,0.009415722487904225,0.5039988899654203,False,False
RR 25,2162,0.017547677234469556,0.33799666407740536,False,False
RR 25,2163,0.019600268554318654,0.22067377914700936,False,False
RR 25,2164,0.007060931720075641,0.6984670350963914,False,False
RR 25,2165,0.05105324177754491,0.00038781713194129273,True,True
RR 25,2166,0.037211896820169524,0.04039970497290516,True,True
RR 25,2167,0.034945805582204656,0.024855004017614597,True,True
RR 25,2168,0.005761760854261135,0.7580439179041413,False,False
RR 25,2169,0.04693673236693564,0.001939180890019297,True,True
RR 25,2170,0.02830457584026483,0.0335781638820584,True,True
RR 25,2171,-0.01565520427532553,0.39046783324161916,False,False
RR 25,2172,0.03176666117471629,0.05256315692859099,False,False
RR 25,2173,0.018620025185742642,0.3587328686054517,False,False
RR 25,2174,0.01906185137145211,0.18123312166279482,False,False
RR 25,2175,0.03549673801604101,0.0094408296812277,True,True
RR 25,2176,0.024332169097675976,0.15235885665322335,False,False
RR 25,2177,0.050162414555196565,0.006974829547850023,True,True
RR 25,2178,-0.014141334181687377,0.32490539753123204,False,False
RR 25,2179,0.014044244736152418,0.35065128714088756,False,False
RR 25,2180,-0.004952815868891185,0.776810667919492,False,False
RR 25,2181,-0.0020981186973647215,0.8877235886645712,False,False
RR 25,2182,-0.001443180834401427,0.9319434706350309,False,False
RR 25,2183,0.00514451206803409,0.7586697031514793,False,False
RR 25,2185,0.015773778356615854,0.3450535151926982,False,False
RR 25,2184,0.027683976930441244,0.15646299407913156,False,False
RR 25,2186,-0.007744908960077004,0.5914356787513503,False,False
RR 25,2187,0.04996694599337354,0.0033661987966195433,True,True
RR 25,2189,0.024028669561358306,0.13649008487296838,False,False
RR 25,2188,0.026002194855780356,0.08830470285429938,False,False
RR 25,2191,0.019471198009553003,0.20325067170161593,False,False
RR 25,2190,0.01449508116139605,0.33969944765311155,False,False
RR 25,2192,0.03301387622363451,0.06130453797591527,False,False
RR 25,2193,0.00934433925293272,0.6036296821564388,False,False
RR 25,2194,0.026627050909968045,0.14509029657795416,False,False
RR 25,2195,-0.004216073968546292,0.8268292940153564,False,False
RR 25,2196,0.007351240344740282,0.7003323189543931,False,False
RR 25,2197,0.004519572342906938,0.7929957003236114,False,False
RR 25,2198,0.016623316683131415,0.32304780265270405,False,False
RR 25,2199,0.02125553845005282,0.1981561443606229,False,False
RR 25,2200,0.03195383268171108,0.04375007183591636,True,True
RR 25,2201,0.021495242197188232,0.2793819429220751,False,False
RR 25,2202,0.011092148961757524,0.5158746284772084,False,False
RR 25,2203,-0.0007498254644822254,0.9624673548057953,False,False
RR 25,2204,0.025294428249471153,0.12306555576820068,False,False
RR 25,2205,0.03719571957567378,0.03447934510212179,True,True
RR 25,2206,0.016745903191079846,0.19980058698043057,False,False
RR 25,2207,0.042621733605210224,0.004333878746010899,True,True
RR 25,2208,0.010170312493039074,0.5631902562592405,False,False
RR 25,2209,0.042738406340339465,0.005162561559900151,True,True
RR 25,2210,0.007412883585541804,0.6897809057493614,False,False
RR 25,2211,0.01215500506357616,0.48878913673456326,False,False
RR 25,2212,0.004788409761343237,0.7940442359406531,False,False
RR 25,2213,0.0003779246924175028,0.9850961496523465,False,False
RR 25,2214,0.010778255882538145,0.5758356520236996,False,False
RR 25,2215,0.026417820774856694,0.1195253287810545,False,False
RR 25,2216,-0.00541121159918092,0.7594568592193036,False,False
RR 25,2217,0.027810175957510883,0.0712388612992283,False,False
RR 25,2218,0.007853173877428895,0.6438119191076557,False,False
RR 25,2219,0.012192231713009418,0.5100315878269539,False,False
RR 25,2220,0.005699335265092763,0.6884833195339305,False,False
RR 25,2221,-0.0032468202944347987,0.8708808919200111,False,False
RR 25,2222,-0.0005132963659843974,0.9729618330866742,False,False
RR 25,2223,0.02947212289468143,0.10922672564763629,False,False
RR 25,2224,-0.0011006082971012283,0.9423304285751714,False,False
RR 25,2225,0.0283837487559484,0.03630158864429021,True,True
RR 25,2226,-0.024994911267616278,0.09241211224671202,False,False
RR 25,2227,0.037235925997894714,0.019059930759270236,True,True
RR 25,2228,0.02572235180967268,0.08347895192862609,False,False
RR 25,2229,0.020762679489652006,0.1601633725003352,False,False
RR 25,2230,0.011670313194178406,0.5659685634364935,False,False
RR 25,2231,-0.0011456822722130159,0.9411570275767533,False,False
RR 25,2232,0.03162698235287607,0.05251358037145906,False,False
RR 25,2233,0.024669611694055998,0.10998559004561041,False,False
RR 25,2234,0.03909989833044291,0.03526197057434324,True,True
RR 25,2235,0.010908174102642344,0.4941160555008719,False,False
RR 25,2236,0.0267620828617085,0.12742869578867,False,False
RR 25,2237,-0.009814203654419453,0.4939798239336889,False,False
RR 25,2238,-0.002445784866355412,0.8694318151229986,False,False
RR 25,2239,0.017228040040536408,0.32827203940146055,False,False
RR 25,2240,0.0056309515900678005,0.7074106278016625,False,False
RR 25,2241,-0.02424806819460921,0.18368700761713008,False,False
RR 25,2242,0.027812547561830474,0.12622834586306161,False,False
RR 25,2243,0.014810805394415564,0.38894470457569075,False,False
RR 25,2244,0.004265310000390658,0.7661090688375927,False,False
RR 25,2245,0.00960172699333726,0.5390338856659087,False,False
RR 25,2246,0.008519837287448739,0.5572653465396222,False,False
RR 25,2247,0.026777162700458722,0.12838794645749735,False,False
RR 25,2248,0.005129641032767448,0.8096505674914988,False,False
RR 25,2249,-0.0007134021228588553,0.970390837922128,False,False
RR 25,2250,0.0011518220458286413,0.9490083857425755,False,False
RR 25,2251,-0.005471277275982546,0.7769425124761669,False,False
RR 25,2252,0.025972111744718238,0.1321741708679392,False,False
RR 25,2253,0.0328729305164674,0.029414906098338182,True,True
RR 25,2254,-0.014800700502631655,0.3553024440063759,False,False
RR 25,2255,-0.020865620276969064,0.18755911852253526,False,False
RR 25,2256,-0.0013823986413025347,0.9378971599607681,False,False
RR 25,2257,0.02602521608638696,0.13037136221437617,False,False
RR 25,2258,0.006702061174573983,0.6871229937738867,False,False
RR 25,2259,0.011708124893348638,0.4719019738682825,False,False
RR 25,2260,0.048388377174479066,0.005914567306341576,True,True
RR 25,2261,0.022969843503149213,0.142264966194662,False,False
RR 25,2262,0.03562602812751654,0.016941457897755405,True,True
RR 25,2263,0.0022321688474510695,0.87355312414295,False,False
RR 25,2264,0.03852028971604795,0.04203227704412767,True,True
RR 25,2265,0.02628324116525906,0.07796389787513228,False,False
RR 25,2266,0.026418086875463865,0.16435182886160649,False,False
RR 25,2267,0.05233736613825311,0.0001731100521351046,True,True
RR 25,2268,0.035464146004212105,0.02468792293944944,True,True
RR 25,2269,0.0014308713832895004,0.9230052433197298,False,False
RR 25,2270,0.009344858084155434,0.5909417706285909,False,False
RR 25,2271,0.011015394523620287,0.4906286597120123,False,False
RR 25,2272,-0.01466674084713869,0.419416638373588,False,False
RR 25,2273,0.02562586285134128,0.15112439591472185,False,False
RR 25,2274,-0.0018673374184530861,0.8967173672057975,False,False
RR 25,2275,0.026613188790194538,0.06426254647806261,False,False
RR 25,2276,0.006675097036219167,0.6919739170689283,False,False
RR 25,2277,0.04867531391165667,0.0012780062735057332,True,True
RR 25,2278,0.005887994195303889,0.7665500148860883,False,False
RR 25,2279,-0.0014609201528066372,0.9295536826807097,False,False
RR 25,2280,-0.022511961632615922,0.1141650259559616,False,False
RR 25,2281,-0.015546755683132185,0.39046792119003326,False,False
RR 25,2282,0.027584829164265055,0.12525793129581222,False,False
RR 25,2283,0.014902910390176695,0.3586600271958673,False,False
RR 25,2284,0.03673064044895463,0.04316499793182414,True,True
RR 25,2285,0.00783940620577047,0.6205097979970606,False,False
RR 25,2286,0.013580550402541433,0.48297064989250493,False,False
RR 25,2287,0.00944961876105619,0.6532283299481705,False,False
RR 25,2288,0.025194572388718264,0.1513168582315245,False,False
RR 25,2289,0.02124284315405951,0.12785685388258922,False,False
RR 25,2290,-0.00891016981538556,0.620863749099507,False,False
RR 25,2291,0.014493208570201373,0.4229780212300539,False,False
RR 25,2292,0.027508032974774374,0.09186625870496506,False,False
RR 25,2293,0.02566993143173512,0.0996703754722203,False,False
RR 25,2294,0.014310904136447254,0.40373107247263473,False,False
RR 25,2295,0.018552814616603564,0.23926589926323594,False,False
RR 25,2296,0.011297685116059055,0.48780623318377525,False,False
RR 25,2297,0.018199535458442825,0.22015477063425504,False,False
RR 25,2298,0.0067778910070845745,0.695943419617296,False,False
RR 25,2299,-0.006460079083516559,0.6387208226627852,False,False
RR 100,3000,0.047556125318648466,0.003841582281657632,True,True
RR 100,3001,0.047926426261680824,0.0030239737564943,True,True
RR 100,3002,0.04231182630603454,0.006590573333433375,True,True
RR 100,3003,0.030058028099984924,0.10303835327089939,False,False
RR 100,3004,0.0715384912836755,3.5568089660473757e-07,True,True
RR 100,3005,0.018309791746685723,0.25329460944559634,False,False
RR 100,3006,0.04921683304153672,0.008059493497134834,True,True
RR 100,3007,0.03748248890542679,0.05639111233230692,False,False
RR 100,3008,0.02784760303748306,0.18912890533523397,False,False
RR 100,3009,0.017531335635897465,0.23943875871441112,False,False
RR 100,3010,0.009367485998368034,0.6001350867620636,False,False
RR 100,3011,0.06252769395697527,0.0008599517574892692,True,True
RR 100,3012,0.07020579388566481,2.2514933956864427e-05,True,True
RR 100,3013,0.04938155591457797,0.016800313201935854,True,True
RR 100,3014,0.03862731152358165,0.03526282127697582,True,True
RR 100,3015,0.03847789877007751,0.006901705388916802,True,True
RR 100,3016,0.03829629400911373,0.02667460018801156,True,True
RR 100,3017,0.05237276156113001,0.013555088651201263,True,True
RR 100,3018,0.08130329051551904,9.435275251268015e-06,True,True
RR 100,3019,0.04430644475913085,0.001255448169054874,True,True
RR 100,3020,0.04597377015811837,0.010925871008534286,True,True
RR 100,3021,0.021958949877314102,0.2505489858048149,False,False
RR 100,3022,0.03046201792032337,0.08298740876635789,False,False
RR 100,3023,0.023685408463097257,0.18300105309359194,False,False
RR 100,3024,0.029188574376552347,0.06250001375159722,False,False
RR 100,3025,0.042205653066815084,0.015441916419895558,True,True
RR 100,3026,0.051395373128431586,0.0008119770103599412,True,True
RR 100,3027,0.050959532861966104,0.0007077939894470918,True,True
