scenario,seed,irr_10pct,p,detected
IRR 1.02 per 10%,4021,1.0231538492121306,0.24216154206983098,False
IRR 1.02 per 10%,4022,1.0516881340715385,0.0054491757778163605,True
IRR 1.02 per 10%,4023,1.0015116288773616,0.9383077263606339,False
IRR 1.02 per 10%,4024,1.030021630961571,0.20518294464252662,False
IRR 1.02 per 10%,4025,1.0273984171311439,0.19742017751714036,False
IRR 1.02 per 10%,4026,1.0508455733221904,0.012602993871425322,True
IRR 1.02 per 10%,4027,1.0287232918353726,0.14647300532049007,False
IRR 1.02 per 10%,4028,0.9985430830334224,0.9234811705760444,False
IRR 1.02 per 10%,4029,1.056123868131768,0.001167355623966677,True
IRR 1.02 per 10%,4030,0.9741512537392564,0.15693991829913417,False
IRR 1.02 per 10%,4031,1.0132606271106932,0.4746022495964255,False
IRR 1.02 per 10%,4032,1.0074300303679402,0.62078716160484,False
IRR 1.02 per 10%,4033,1.0007167070647733,0.9691794147158097,False
IRR 1.02 per 10%,4034,1.0108328401064233,0.6252986268306493,False
IRR 1.02 per 10%,4035,1.0092704955120813,0.612686680018641,False
IRR 1.02 per 10%,4036,1.0188825968533546,0.3331420580968911,False
IRR 1.02 per 10%,4037,1.0533163809813042,0.009072632603674453,True
IRR 1.02 per 10%,4038,1.019128432935838,0.26743870804344105,False
IRR 1.02 per 10%,4039,1.0029649674411887,0.904686193383666,False
IRR 1.02 per 10%,4040,1.0081891437254975,0.6762818926286713,False
IRR 1.02 per 10%,4041,1.0287429311438272,0.1388836414533821,False
IRR 1.02 per 10%,4042,1.0300204931078316,0.15014885492465635,False
IRR 1.02 per 10%,4043,1.0130712708840344,0.49269848228291646,False
IRR 1.02 per 10%,4044,1.0311341607074611,0.13439220380632247,False
IRR 1.02 per 10%,4045,1.0129678084397271,0.4324843664416861,False
IRR 1.02 per 10%,4046,1.0108872726340004,0.6385953538818709,False
IRR 1.02 per 10%,4047,1.0320175619066947,0.16375885992837425,False
IRR 1.02 per 10%,4048,1.032041513411856,0.16343294397733543,False
IRR 1.02 per 10%,4049,1.0407988745393053,0.02812020213306289,True
IRR 1.02 per 10%,4050,1.0326044666410104,0.09649994922686232,False
IRR 1.02 per 10%,4051,1.00682445420527,0.7114218477504526,False
IRR 1.02 per 10%,4052,1.0260394377600044,0.19236519173702282,False
IRR 1.02 per 10%,4053,0.9998351323817797,0.9923979132008353,False
IRR 1.02 per 10%,4054,1.0006099447937515,0.9769909561226756,False
IRR 1.02 per 10%,4055,1.0229380265228607,0.2254958035361414,False
IRR 1.02 per 10%,4056,1.014690697591873,0.3996059090052778,False
IRR 1.02 per 10%,4057,0.9913935795915876,0.6414655163990062,False
IRR 1.02 per 10%,4058,1.035118764833484,0.06684152089979589,False
IRR 1.02 per 10%,4059,1.0337143888835336,0.1026992003935784,False
IRR 1.02 per 10%,4060,1.013935145103751,0.41069121179055446,False
IRR 1.02 per 10%,4061,1.02707346798749,0.1072733623924387,False
IRR 1.02 per 10%,4062,0.9893499552746899,0.5279363203426644,False
IRR 1.02 per 10%,4063,1.031592526445194,0.19128637801359116,False
IRR 1.02 per 10%,4064,0.9913428468029589,0.6633500424972312,False
IRR 1.02 per 10%,4065,0.9969926742153337,0.8587618615966396,False
IRR 1.02 per 10%,4066,1.0232807182377144,0.2011300659680314,False
IRR 1.02 per 10%,4067,1.0099944015012432,0.5792509789954872,False
